Stot,Ntot,n_s,beta,mu_glob,V_offset,s2_s,s2_r,sigma2_s,sigma2_r,varsigma
4.0,35,0.7,,,,,,,,
4.0,36,0.7,-5.560729261670535,0.5873355119767003,1.9921904869990952,0.04003588466759256,0.03996411533240737,2.8597060476851817,99.9102883310207,-0.9443474515110469
4.0,37,0.7,,,,,,,,
4.0,38,0.7,,,,,,,,
4.0,39,0.7,,,,,,,,
4.0,40,0.7,,,,,,,,
4.0,41,0.7,,,,,,,,
4.0,42,0.7,,,,,,,,
4.0,43,0.7,,,,,,,,
4.0,44,0.7,,,,,,,,
4.0,45,0.7,,,,,,,,
4.0,46,0.7,,,,,,,,
4.0,47,0.7,,,,,,,,
4.0,48,0.7,,,,,,,,
4.0,49,0.7,,,,,,,,
4.0,50,0.7,,,,,,,,
4.0,51,0.7,,,,,,,,
4.0,52,0.7,,,,,,,,
4.0,53,0.7,,,,,,,,
4.0,54,0.7,,,,,,,,
4.0,55,0.7,,,,,,,,
4.0,56,0.7,,,,,,,,
4.0,57,0.7,,,,,,,,
4.0,58,0.7,,,,,,,,
4.0,59,0.7,,,,,,,,
4.0,60,0.7,,,,,,,,
4.0,61,0.7,,,,,,,,
4.0,62,0.7,-16.231151145266313,-0.20660359689035646,1.186219617314997,0.011047317281806824,0.06895268271819306,0.7890940915576338,6.384507659091961,-0.7800005857626042
4.0,63,0.7,-12.474990431783452,-0.2899251236822124,1.1035316591332953,0.01625131464401545,0.06374868535598446,1.1608081888582478,5.691846906784337,-0.661209218133166
4.0,64,0.7,-10.033636390677803,-0.3916165367224876,1.0028858426782767,0.02115667503864729,0.05884332496135262,1.5111910741890957,5.0727004277028165,-0.540942898662638
4.0,65,0.7,-8.405882005525482,-0.5120606577872115,0.883866037793892,0.025710825291447942,0.05428917470855195,1.8364875208177154,4.524097892379333,-0.4225413538171061
4.0,66,0.7,-7.306475946750834,-0.6518038808885986,0.745878103893588,0.029846471046910503,0.050153528953089416,2.13189078906504,4.044639431700763,-0.3096801236728296
4.0,67,0.7,-6.5654698388234305,-0.8114753143241867,0.5881984411681082,0.03343430620416681,0.046565693795833134,2.3881647288690586,3.6379448277994677,-0.2073941881038979
4.0,68,0.7,-6.074813219393518,-0.9912528656593317,0.4104367368163969,0.03634100201576786,0.04365899798423202,2.5957858582691364,3.30749984729031,-0.12056234858341916
4.0,69,0.7,-5.760060863238012,-1.1900052119080347,0.21345711958616106,0.03850997125990054,0.04149002874009937,2.750712232850042,3.0507374073602525,-0.051715552683714236
4.0,70,0.7,-5.565200688840262,-1.4048206283025322,9.769962616701378e-15,0.03999999999999993,0.040000000000000036,2.857142857142852,2.8571428571428625,-1.865174681370263e-15
4.0,71,0.7,-5.451220684219367,-1.6315446932085704,-0.22581344409909446,0.040932644354270645,0.03906735564572927,2.9237603110193318,2.7130108087312044,0.037388337722226765
4.0,72,0.7,-5.394154085990446,-1.8657160764212029,-0.45950073732910923,0.041413895981147204,0.03858610401885268,2.9581354272248017,2.607169190463025,0.06306325724675062
4.0,73,0.7,-5.383554392845307,-2.103022141896643,-0.6967092707624192,0.04150704740036059,0.03849295259963935,2.964789100025758,2.5324310920815387,0.07865029830258259
4.0,74,0.7,-5.415144198791478,-2.339357006890325,-0.9333226831659764,0.04123542148194315,0.03876457851805678,2.945387248710226,2.4849088793626177,0.08479802178136965
