Stot,Ntot,n_s,beta,mu_glob,V_offset,s2_s,s2_r,sigma2_s,sigma2_r,varsigma
4.0,26,0.52,,,,,,,,
4.0,27,0.52,73.63889686644174,-3.9631959696186536,-3.9235389117272548,0.06680399575960627,0.01319600424039362,6.423461130731374,32.990010600984526,-0.6740474336056808
4.0,28,0.52,64.87022065142722,-3.904177110745826,-3.859995567300443,0.07266901326968647,0.007330986730313364,6.9874051220852404,9.163733412891862,-0.1347476703325613
4.0,29,0.52,59.83802564107824,-3.81800982246378,-3.7710591419611452,0.07610578322073894,0.00389421677926094,7.317863771224901,3.245180649384176,0.38555959434334075
4.0,30,0.52,57.363965542541415,-3.7045915785925256,-3.6562460272110955,0.07785004632152558,0.002149953678474387,7.485581377069766,1.3437210490465015,0.6956223755408133
4.0,31,0.52,56.049095231975514,-3.5660165360044638,-3.5169160001419857,0.0788040006604374,0.0011959993395625377,7.577307755811285,0.5979996697813007,0.8537058880723487
4.0,32,0.52,55.36450425312321,-3.40425532543557,-3.354757161574624,0.07931012649162551,0.000689873508374353,7.625973701117842,0.28744729515600415,0.9273519517560477
4.0,33,0.52,54.994698940474834,-3.221818640642524,-3.172104265258266,0.07958654480110383,0.0004134551988960717,7.65255238472152,0.14766257103433858,0.9621388456928673
4.0,34,0.52,54.80058830119876,-3.021460117055443,-2.971631830003565,0.07973254405674825,0.00026745594325168937,7.6665907746873305,0.08357998226616391,0.978431447541675
4.0,35,0.52,54.69886544903497,-2.8062249317535466,-2.756336829948243,0.07980931320630388,0.00019068679369605102,7.673972423683066,0.05296855380446388,0.9862899033501646
4.0,36,0.52,54.63539679783903,-2.579220259244814,-2.5292947862259543,0.07985732191294262,0.00014267808705727703,7.6785886454752506,0.03566952176433561,0.9907523131865578
4.0,37,0.52,54.609062078188,-2.343888989693998,-2.293948010430505,0.07987724191764284,0.0001227580823570923,7.680504030542578,0.027899564172077507,0.9927612601417998
4.0,38,0.52,54.59705385371654,-2.1039164661093643,-2.0539683428199176,0.07988634741997809,0.00011365258002185242,7.6813795596132755,0.023677620837899083,0.9938540051596313
4.0,39,0.52,54.5995913471525,-1.8628868904292657,-1.8129403244855629,0.07988440882222798,0.00011559117777194697,7.681193155983457,0.022229072648463792,0.9942287798880235
4.0,40,0.52,54.62008802580714,-1.6245492286802568,-1.5746147416461616,0.07986890171386213,0.00013109828613779075,7.679702087871356,0.023410408238904747,0.9939218314023776
4.0,41,0.52,54.65987566568096,-1.392428291694691,-1.3425172321694303,0.07983880570434315,0.00016119429565676332,7.676808240802225,0.026865715942803466,0.9930252198902366
4.0,42,0.52,54.729294158448795,-1.1701758606883128,-1.1203056522540196,0.07978634730262282,0.0002136526973770778,7.671764163713734,0.0333832339651769,0.9913348227510267
4.0,43,0.52,54.867188537837684,-0.9609484236761446,-0.9111592456588686,0.07968239621339955,0.0003176037866003926,7.661768866673033,0.046706439205942765,0.987881795724163
4.0,44,0.52,55.118074566041564,-0.7678920427732332,-0.7182499144259541,0.07949408125544455,0.0005059187445553002,7.643661659177364,0.07026649229935851,0.9817819168341859
4.0,45,0.52,55.57559919197521,-0.5933560437830014,-0.5439808480091929,0.07915330288169413,0.0008466971183058088,7.610894507855202,0.11140751556656071,0.9711465531317833
4.0,46,0.52,56.361197100641846,-0.4399771382394084,-0.39105680409536503,0.07857551749451096,0.0014244825054889108,7.555338220626057,0.1780603131861221,0.953950307252988
4.0,47,0.52,57.96869033580579,-0.3101054359808546,-0.26210366217090375,0.07741827731394059,0.0025817226860593507,7.44406512634044,0.3073479388165931,0.9206988619408926
4.0,48,0.52,61.5101262889864,-0.20697440975055828,-0.16095176638659492,0.07495316491900295,0.005046835080996948,7.207035088365667,0.5735039864769358,0.8525798840002518
4.0,49,0.52,67.16043419460837,-0.1310472369388979,-0.08810957353216568,0.07111667762570159,0.008883322374298279,6.8381420793943875,0.965578518945473,0.7525338056949689
4.0,50,0.52,75.22500469703469,-0.07799945256849246,-0.038853145480447264,0.06595251467104364,0.0140474853289563,6.341587949138811,1.4632797217662874,0.6250340727182125
4.0,51,0.52,,,,,,,,
4.0,52,0.52,,,,,,,,
4.0,53,0.52,,,,,,,,
4.0,54,0.52,,,,,,,,
4.0,55,0.52,,,,,,,,
4.0,56,0.52,,,,,,,,
4.0,57,0.52,,,,,,,,
4.0,58,0.52,,,,,,,,
4.0,59,0.52,,,,,,,,
4.0,60,0.52,,,,,,,,
4.0,61,0.52,,,,,,,,
4.0,62,0.52,,,,,,,,
4.0,63,0.52,,,,,,,,
4.0,64,0.52,,,,,,,,
4.0,65,0.52,,,,,,,,
4.0,66,0.52,,,,,,,,
4.0,67,0.52,,,,,,,,
4.0,68,0.52,,,,,,,,
4.0,69,0.52,,,,,,,,
4.0,70,0.52,,,,,,,,
4.0,71,0.52,,,,,,,,
4.0,72,0.52,,,,,,,,
4.0,73,0.52,,,,,,,,
4.0,74,0.52,,,,,,,,
4.0,75,0.52,,,,,,,,
4.2,26,0.52,,,,,,,,
4.2,27,0.52,69.09903770501543,-3.9632258821637305,-3.921337899368753,0.06979443206821324,0.014205567931786723,6.71100308348204,35.5139198294673,-0.6821307123606877
4.2,28,0.52,60.604057311076986,-3.9040239520939246,-3.857499669195122,0.07557571891178652,0.008424281088213413,7.266896049210243,10.530351360266843,-0.18336854211055137
4.2,29,0.52,55.48846987214199,-3.8179386933566413,-3.7685127857108016,0.07921794004060767,0.004782059959392268,7.617109619289196,3.985049966160296,0.31305030984782706
4.2,30,0.52,53.01144551384441,-3.7045737135430636,-3.6532871973813457,0.08120718631355009,0.0027928136864498513,7.808383299379818,1.74550855403117,0.6345973806668163
4.2,31,0.52,51.68234888253805,-3.5660061405339287,-3.513577239698111,0.0823563478463683,0.001643652153631617,7.918879600612335,0.8218260768158483,0.8119542958783946
4.2,32,0.52,50.955655416126895,-3.4042561180054443,-3.351201512133697,0.08300011266264698,0.0009998873373529228,7.980780063716056,0.4166197238970795,0.9007741123599644
4.2,33,0.52,50.543965192931715,-3.2218255102356523,-3.1684158703606897,0.08336992454755626,0.000630075452443601,8.01633889880349,0.2250269473013121,0.945390860810367
4.2,34,0.52,50.31727595467915,-3.021466887838612,-2.9678615462434537,0.08357516894554477,0.0004248310544551339,8.036073937071615,0.13275970451724464,0.9674960440273032
4.2,35,0.52,50.19344257106329,-2.806220266015443,-2.7525079490879727,0.08368778109848979,0.0003122189015101315,8.046902028700941,0.08672747264171204,0.9786743488556011
4.2,36,0.52,50.114632411892536,-2.5792153764781824,-2.525434949105142,0.08375964760318881,0.0002403523968111488,8.053812269537383,0.0600880992027946,0.9851888496353021
4.2,37,0.52,50.080606067284094,-2.3438931074879634,-2.29008326651081,0.083790721166632,0.00020927883336791664,8.056800112176154,0.047563371219994495,0.9882622808521757
4.2,38,0.52,50.0651163128633,-2.1039205065804945,-2.050097273339687,0.08380488223778366,0.000195117762216227,8.058161753633046,0.04064953379506042,0.9899616048942489
4.2,39,0.52,50.06850017057022,-1.8628937193520791,-1.8090734117557552,0.08380178864130351,0.0001982113586963935,8.05786429243303,0.03811756898008643,0.9905835834040684
4.2,40,0.52,50.09467002009951,-1.624551015521766,-1.5707533340765842,0.08377786359438893,0.00022213640561105465,8.05556380715278,0.039667215287691154,0.9901998558959636
4.2,41,0.52,50.145168377173874,-1.3924358403054606,-1.3386818031620944,0.08373180204221709,0.0002681979577828058,8.051134811751641,0.044699659630480476,0.9889573681901507
