Stot,Ntot,n_s,beta,mu_glob,V_offset,s2_s,s2_r,sigma2_s,sigma2_r,varsigma
4.0,22,0.44,,,,,,,,
4.0,23,0.44,15.93048632964869,-3.9853362921369673,-3.7271838210433006,0.04778992507252005,0.03221007492747982,5.430673303695464,80.52518731870013,-0.8736404181315239
4.0,24,0.44,16.967348319564802,-3.89624486468195,-3.6449706233267545,0.04418508643122155,0.035814913568778355,5.021032549002451,44.76864196097317,-0.7983102882909404
4.0,25,0.44,15.803534206073747,-3.805657741091648,-3.546619705992277,0.048256900284589656,0.03174309971541028,5.483738668703371,26.452583096175324,-0.6565829522212544
4.0,26,0.44,14.70243095947455,-3.6945206288635766,-3.4268392950788007,0.05267716728305913,0.02732283271694078,5.986041736711264,17.076770448088062,-0.48089229633004965
4.0,27,0.44,13.914074902624925,-3.559144161408771,-3.284384122951282,0.05624103099478444,0.023758969005215468,6.391026249407326,11.879484502607768,-0.30039982612938765
4.0,28,0.44,13.37460045840661,-3.39983040142054,-3.1198174004441688,0.05887778509196757,0.02112221490803234,6.6906573968145,8.80092287834683,-0.1362201559847227
4.0,29,0.44,13.005355355768428,-3.218956768551498,-2.934977706169774,0.060821546450571015,0.019178453549428917,6.9115393693830685,6.849447696224648,0.004512152570334396
4.0,30,0.44,12.741074775556292,-3.0195744581604753,-2.73267085148718,0.06225975708023489,0.017740242919765,7.07497239548124,5.543825912426593,0.12133853364587988
4.0,31,0.44,12.553818379457978,-2.804928027726805,-2.515913673455065,0.06330144851113119,0.016698551488868705,7.19334642171946,4.6384865246857645,0.2159310318702496
4.0,32,0.44,12.425281848589943,-2.5784011507569033,-2.287881343111224,0.06403677867412828,0.01596322132587167,7.27690666751458,3.990805331467926,0.29163874053076566
4.0,33,0.44,12.348546075382886,-2.343500350183241,-2.052044762436468,0.0644874877382481,0.015512512261751843,7.328123606619106,3.5255709685799688,0.35034638313188315
4.0,34,0.44,12.315505080241735,-2.103852682868186,-1.8119904084592622,0.06468281893131926,0.015317181068680612,7.3503203331044675,3.191079389308474,0.3945624920144795
4.0,35,0.44,12.324571121264682,-1.8631553783828025,-1.5714046937715471,0.06462922246420684,0.015370777535793086,7.344229825478055,2.9559187568832908,0.42604347243199947
4.0,36,0.44,12.376710222042007,-1.625130056237795,-1.33402112823139,0.06432098741508122,0.01567901258491871,7.309203115350139,2.7998236758783523,0.4460745364118071
4.0,37,0.44,12.474990431783498,-1.3934567828155038,-1.1035316591332909,0.06374868535598396,0.016251314644015948,7.244168790452727,2.7085524406693335,0.45571620509178606
4.0,38,0.44,12.627461249274088,-1.1717046394943453,-0.8835245384049495,0.06288933470094059,0.01711066529905928,7.146515306925074,2.6735414529780224,0.45549368637164483
4.0,39,0.44,12.845072232117658,-0.9632659685630216,-0.677520468110526,0.0616895457994716,0.01831045420052839,7.010175659030863,2.692713853018881,0.4449666051180165
4.0,40,0.44,13.1469196957056,-0.7713871424791754,-0.4889472551993071,0.06006717501433489,0.019932824985665017,6.8258153425380605,2.768447914675703,0.422895152977139
4.0,41,0.44,13.598551169796034,-0.5996455269087542,-0.32184995147618817,0.05776373948394672,0.02223626051605313,6.564061304993952,2.925823752112267,0.38338057110157503
4.0,42,0.44,14.380875984802778,-0.4528340866202447,-0.18242168934833652,0.05407440929767645,0.02592559070232338,6.144819238372332,3.240698837790433,0.30942568934556225
4.0,43,0.44,15.843191156894122,-0.33475420800266376,-0.07599337805924769,0.04811068444729702,0.03188931555270294,5.46712323264739,3.7963470896074956,0.1803617958408053
4.0,44,0.44,18.346759683771996,-0.24357540525902205,-7.068678097776908e-16,0.04000000000000006,0.03999999999999986,4.545454545454554,4.545454545454535,2.0516921495072893e-15
4.0,45,0.44,22.24320398110316,-0.17421213266443156,0.0538663465750288,0.03082125952421695,0.04917874047578296,3.50241585502466,5.345515269106847,-0.20830851734993602
4.0,46,0.44,28.36883643474206,-0.1208739222327329,0.09482463507158476,0.02147314124611587,0.058526858753884005,2.440129687058626,6.096547786862925,-0.4283186416464936
4.0,47,0.44,38.69964405422289,-0.07949349777559983,0.1294495495718196,0.012964086854862156,0.06703591314513774,1.4731916880525207,6.703591314513783,-0.6396647220330647
4.0,48,0.44,61.5101262889857,-0.04602264336396393,0.16095176638659156,0.005046835080997192,0.07495316491900272,0.5735039864769608,7.207035088365652,-0.8525798840002453
4.0,49,0.44,,,,,,,,
4.0,50,0.44,,,,,,,,
4.0,51,0.44,,,,,,,,
4.0,52,0.44,,,,,,,,
4.0,53,0.44,,,,,,,,
4.0,54,0.44,,,,,,,,
4.0,55,0.44,,,,,,,,
4.0,56,0.44,,,,,,,,
4.0,57,0.44,,,,,,,,
4.0,58,0.44,,,,,,,,
4.0,59,0.44,,,,,,,,
4.0,60,0.44,,,,,,,,
4.0,61,0.44,,,,,,,,
4.0,62,0.44,,,,,,,,
4.0,63,0.44,,,,,,,,
4.0,64,0.44,,,,,,,,
4.0,65,0.44,,,,,,,,
4.0,66,0.44,,,,,,,,
4.0,67,0.44,,,,,,,,
4.0,68,0.44,,,,,,,,
4.0,69,0.44,,,,,,,,
4.0,70,0.44,,,,,,,,
4.0,71,0.44,18.331522709541613,0.1746003735654307,0.4182544543676147,0.04004315574922588,0.03995684425077409,4.550358607866578,2.0386145025905167,0.3812041820734968
4.2,22,0.44,,,,,,,,
4.2,23,0.44,15.030135812544685,-3.9884069088205507,-3.7234050764395237,0.05130569583572972,0.03269430416427021,5.830192708605656,81.73576041067594,-0.8668388226034881
4.2,24,0.44,16.15530906009811,-3.896229376192369,-3.6396222189485843,0.04697661995616273,0.03702338004383719,5.33825226774577,46.27922505479668,-0.7931610553383459
4.2,25,0.44,15.119340344447377,-3.804771608584713,-3.5404867240213354,0.05093992584366757,0.0330600741563324,5.788627936780407,27.550061796943734,-0.6527381260023034
4.2,26,0.44,14.088249674653417,-3.6934720968205386,-3.420354215066255,0.055420646820865095,0.02857935317913481,6.297800775098313,17.862095736959294,-0.47865664308990424
4.2,27,0.44,13.334665035593103,-3.558261016549353,-3.277830185312068,0.05908342996964884,0.02491657003035105,6.714026132914647,12.458285015175562,-0.2996122292138531
4.2,28,0.44,12.8208162229562,-3.399201460462791,-3.1131871141399166,0.061821796389298266,0.022178203610701712,7.02520413514753,9.240918171125724,-0.13621648689581495
4.2,29,0.44,12.462060135554768,-3.21852035528716,-2.928440541221193,0.06382362476696293,0.02017637523303696,7.2526846326094265,7.205848297513231,0.0032393559790991726
4.2,30,0.44,12.210547611159374,-3.0192761931599716,-2.7261129689441357,0.06530843125566906,0.018691568744330832,7.421412642689673,5.841115232603401,0.11915506794373852
4.2,31,0.44,12.032788570569078,-2.804726914353324,-2.509333549779382,0.06638319981212541,0.017616800187874492,7.543545433196072,4.893555607742933,0.21307134329215544
4.2,32,0.44,11.909923704676766,-2.578273131242512,-2.2813201396581433,0.06713643182867443,0.016863568171325463,7.629139980531187,4.215892042831387,0.2881586078423152
4.2,33,0.44,11.83557969257551,-2.3434322458802503,-2.045526565383024,0.06759734410759183,0.016402655892408056,7.681516375862712,3.7278763391836636,0.34652501981679557
4.2,34,0.44,11.80348451669269,-2.103838074372592,-1.8055206489360551,0.06779658779276533,0.01620341220723458,7.704157703723339,3.375710876507209,0.3906586793763274
4.2,35,0.44,11.812315727088892,-1.8631930535679713,-1.5649889226091434,0.06774176450996713,0.016258235490032795,7.697927785223542,3.126583748083235,0.4223141176462683
4.2,36,0.44,11.862935967795664,-1.6252233991040053,-1.3276686687907373,0.06742751905016314,0.016572480949836745,7.662218073882178,2.9593715981851463,0.44276295930208875
4.2,37,0.44,11.957784925365257,-1.3936146634762674,-1.0972705603707014,0.0668422464900376,0.017157753509962327,7.595709828413367,2.859625584993727,0.4529825257778398
4.2,38,0.44,12.102667041842706,-1.1719442493043764,-0.8774322358271731,0.06595804549158243,0.01804195450841745,7.495232442225278,2.8190553919402412,0.45336887291388694
4.2,39,0.44,12.309224047280404,-0.9636249693738325,-0.6716853845715937,0.06471995103514407,0.01928004896485581,7.3545398903572865,2.8353013183611573,0.4435043176266046
4.2,40,0.44,12.601292038642397,-0.7719722276683636,-0.4834972223703039,0.06303486753683235,0.020965132463167543,7.163053129185502,2.9118239532177177,0.42196337892727065
4.2,41,0.44,13.04691358377526,-0.6007693544215817,-0.31724337038955397,0.06059937152070723,0.023400628479292664,6.886292218262188,3.079030063064834,0.3820510815120736
4.2,42,0.44,13.82795413647012,-0.4549788559507029,-0.1793977317473375,0.0566521566530881,0.027347843346911854,6.437745074214559,3.418480418363985,0.30633072042882886
4.2,43,0.44,15.260129275738848,-0.3379043943088,-0.07473943766884032,0.05036966994268361,0.03363033005731626,5.723826129850416,4.003610721109088,0.176841590965625
4.2,44,0.44,17.663031823587335,-0.24722428012053654,-6.836286602327918e-16,0.04200000000000004,0.041999999999999836,4.772727272727284,4.772727272727263,2.233134312388886e-15
4.2,45,0.44,21.377960209961397,-0.17772853272710168,0.0530842757414435,0.03257592681030491,0.05142407318969497,3.701809864807382,5.589573172792939,-0.20317355342537982
4.2,46,0.44,27.20605889979852,-0.12408337396994064,0.0932094086543598,0.02289217145361036,0.061107828546389485,2.6013831197284563,6.365398806915582,-0.4197733052928018
4.2,47,0.44,36.87375907923003,-0.08232228627273146,0.1271917759085984,0.014047955189651153,0.06995204481034871,1.596358544278546,6.995204481034882,-0.6283892605861878
4.2,48,0.44,57.19029240328454,-0.048444659565953285,0.15862056079787826,0.00602520127311345,0.0779747987268865,0.6846819628538064,7.497576800662168,-0.8326423099922609
4.2,49,0.44,,,,,,,,
4.2,50,0.44,,,,,,,,
4.2,51,0.44,,,,,,,,
4.2,52,0.44,,,,,,,,
4.2,53,0.44,,,,,,,,
4.2,54,0.44,,,,,,,,
4.2,55,0.44,,,,,,,,
4.2,56,0.44,,,,,,,,
4.2,57,0.44,,,,,,,,
4.2,58,0.44,,,,,,,,
4.2,59,0.44,,,,,,,,
4.2,60,0.44,,,,,,,,
4.2,61,0.44,,,,,,,,
4.2,62,0.44,,,,,,,,
4.2,63,0.44,,,,,,,,
4.2,64,0.44,,,,,,,,
4.2,65,0.44,,,,,,,,
4.2,66,0.44,,,,,,,,
4.2,67,0.44,,,,,,,,
4.2,68,0.44,,,,,,,,
4.2,69,0.44,,,,,,,,
4.2,70,0.44,64.25750512050796,0.03812237478145981,0.24505806055346668,0.004507365646935588,0.0794926343530643,0.512200641697232,4.140241372555437,-0.7798142824228157
4.2,71,0.44,17.01061439149167,0.1882456308578291,0.43924617683958034,0.04404240539905263,0.039957594600947305,5.004818795346891,2.038652785762621,0.42112273407043815
4.4,22,0.44,,,,,,,,
4.4,23,0.44,14.205649400325894,-3.9917357461049767,-3.71971151652527,0.05487561572846659,0.03312438427153331,6.23586542368939,82.81096067883378,-0.8599418823415494
4.4,24,0.44,15.403634081554696,-3.8962982904881818,-3.63426203297815,0.04979616132551944,0.03820383867448055,5.658654696081755,47.75479834310085,-0.7881187463416482
4.4,25,0.44,14.481330696167147,-3.803908083362248,-3.534372689649338,0.05362953873215643,0.034370461267843475,6.094265765017783,28.64205105653631,-0.6491127256625979
4.4,26,0.44,13.517038875793807,-3.6924027534905517,-3.4138093101561506,0.058165364484732945,0.029834635515266973,6.609700509628746,18.646647197041915,-0.47659094763864035
4.4,27,0.44,12.80023802225733,-3.5573390973186294,-3.2710966687815337,0.06193399453211235,0.026066005467887635,7.037953924103676,13.033002733943832,-0.29869272860177415
4.4,28,0.44,12.302553187057415,-3.398521922986046,-3.1065002295830775,0.06475938771314364,0.023240612286856203,7.359021331039058,9.683588452856783,-0.13639736820203974
4.4,29,0.44,11.95918194715974,-3.2180501650741498,-2.9217238348223273,0.06683365951035382,0.021166340489646083,7.594734035267482,7.559407317730772,0.0023311592992182996
4.4,30,0.44,11.714146153624272,-3.0189499239013444,-2.7194770642731587,0.06835655154395462,0.0196434484560453,7.767789948176668,6.138577642514168,0.117155849292602
4.4,31,0.44,11.543785730133889,-2.804505949115091,-2.502700125744586,0.06946311675220479,0.01853688324779516,7.893535994568729,5.149134235498666,0.21041717000122925
4.4,32,0.44,11.42708983320313,-2.578132386776771,-2.274687469902527,0.07023671491738827,0.017763285082611574,7.981444876975946,4.440821270652918,0.2850223593864034
4.4,33,0.44,11.356282858352424,-2.343357476881648,-2.0389097760943242,0.07071070114518727,0.017289298854812635,8.035306948316743,3.929386103366514,0.3431697601613428
4.4,34,0.44,11.325851788321824,-2.1038220290611656,-1.7989419840906258,0.07091517552461447,0.01708482447538537,8.058542673251651,3.5593384323719715,0.3872654746571511
4.4,35,0.44,11.334244965558234,-1.863234382184708,-1.5584735818333424,0.070858779554801,0.01714122044519887,8.052134040318302,3.296388547153641,0.4190629622938501
4.4,36,0.44,11.382221474983279,-1.6253258729313358,-1.321246690569744,0.07053641274410703,0.017463587255892834,8.015501448193987,3.118497724266588,0.4398243297915729
4.4,37,0.44,11.472444466590261,-1.393788278208207,-1.090982382012352,0.06993495284245416,0.018065047157545724,7.947153732097068,3.0108411929243015,0.4504758920723026
