Stot,Ntot,n_s,beta,mu_glob,V_offset,s2_s,s2_r,sigma2_s,sigma2_r,varsigma
4.0,28,0.56,,,,,,,,
4.0,29,0.56,-18.331522709540977,0.17460037356543884,0.41825445436762737,0.04004315574922707,0.03995684425077285,3.575281763323847,99.89211062693379,-0.9308906568392364
4.0,30,0.56,,,,,,,,
4.0,31,0.56,,,,,,,,
4.0,32,0.56,,,,,,,,
4.0,33,0.56,,,,,,,,
4.0,34,0.56,,,,,,,,
4.0,35,0.56,,,,,,,,
4.0,36,0.56,,,,,,,,
4.0,37,0.56,,,,,,,,
4.0,38,0.56,,,,,,,,
4.0,39,0.56,,,,,,,,
4.0,40,0.56,,,,,,,,
4.0,41,0.56,,,,,,,,
4.0,42,0.56,,,,,,,,
4.0,43,0.56,,,,,,,,
4.0,44,0.56,,,,,,,,
4.0,45,0.56,,,,,,,,
4.0,46,0.56,,,,,,,,
4.0,47,0.56,,,,,,,,
4.0,48,0.56,,,,,,,,
4.0,49,0.56,,,,,,,,
4.0,50,0.56,,,,,,,,
4.0,51,0.56,,,,,,,,
4.0,52,0.56,,,,,,,,
4.0,53,0.56,,,,,,,,
4.0,54,0.56,,,,,,,,
4.0,55,0.56,,,,,,,,
4.0,56,0.56,-18.34675968377189,-0.24357540525902166,1.4432899320127037e-15,0.039999999999999765,0.04000000000000017,3.571428571428552,3.57142857142859,-5.284661597215745e-15
4.0,57,0.56,-15.843191156894047,-0.3347542080026618,-0.075993378059244,0.048110684447296624,0.0318893155527033,4.295596825651487,2.7490789269571847,0.21953003275156005
4.0,58,0.56,-14.380875984802657,-0.45283408662024205,-0.18242168934833167,0.054074409297676464,0.025925590702323413,4.828072258721117,2.160465891860291,0.3817116411733255
4.0,59,0.56,-13.598551169795883,-0.5996455269087512,-0.3218499514761826,0.05776373948394666,0.022236260516053243,5.1574767396381,1.7932468158107477,0.4840114697397291
4.0,60,0.56,-13.146919695705476,-0.7713871424791714,-0.4889472551993008,0.060067175014335006,0.01993282498566486,5.363140626279914,1.5572519520050743,0.5499527131187716
4.0,61,0.56,-12.845072232117491,-0.9632659685630176,-0.6775204681105189,0.061689545799471945,0.018310454200527928,5.507995160667139,1.3871556212521219,0.597643136422897
4.0,62,0.56,-12.627461249273978,-1.1717046394943404,-0.8835245384049423,0.0628893347009406,0.01711066529905929,5.61511916972684,1.2581371543425994,0.6339036127790747
4.0,63,0.56,-12.474990431783354,-1.3934567828155,-1.1035316591332844,0.0637486853559843,0.016251314644015618,5.691846906784315,1.1608081888582604,0.6612092181331619
4.0,64,0.56,-12.376710222041844,-1.6251300562377917,-1.3340211282313839,0.06432098741508172,0.01567901258491815,5.742945304918013,1.0888203183970986,0.6812477539682489
4.0,65,0.56,-12.324571121264551,-1.863155378382798,-1.5714046937715396,0.06462922246420726,0.015370777535792683,5.770466291447076,1.0385660497157247,0.6949445977992327
4.0,66,0.56,-12.315505080241582,-2.1038526828681823,-1.811990408459256,0.06468281893131983,0.015317181068680167,5.775251690296413,1.0077092808342218,0.7028703879844824
4.0,67,0.56,-12.34854607538275,-2.343500350183238,-2.052044762436463,0.0644874877382485,0.01551251226175142,5.75781140520076,0.994391811650735,0.7054615272333544
4.0,68,0.56,-12.425281848589782,-2.5784011507568985,-2.287881343111216,0.06403677867412873,0.015963221325871146,5.717569524475782,0.9977013328669511,0.702855966926181
4.0,69,0.56,-12.553818379457832,-2.8049280277268007,-2.5159136734550573,0.06330144851113147,0.01669855148886841,5.6519150456367395,1.0182043590773473,0.6946968120667422
4.0,70,0.56,-12.74107477555615,-3.019574458160469,-2.7326708514871707,0.062259757080235074,0.01774024291976481,5.558906882163846,1.0559668404621967,0.6807295544130244
4.0,71,0.56,-13.00535535576827,-3.218956768551494,-2.934977706169767,0.060821546450571175,0.019178453549428695,5.430495218801001,1.1150263691528353,0.659300987959495
4.0,72,0.56,-13.374600458406414,-3.399830401420536,-3.119817400444161,0.05887778509196768,0.021122214908032226,5.25694509749712,1.2001258470472866,0.6282754650353423
4.0,73,0.56,-13.914074902624773,-3.5591441614087684,-3.284384122951276,0.056241030994784495,0.023758969005215434,5.021520624534332,1.3199427225119702,0.5837103676939905
4.0,74,0.56,-14.70243095947438,-3.694520628863573,-3.4268392950787945,0.052677167283059344,0.027322832716940516,4.7033185074160135,1.4849365607032947,0.5200790709635095
4.0,75,0.56,-15.803534206073557,-3.8056577410916463,-3.546619705992273,0.04825690028458956,0.031743099715410346,4.308651811124069,1.6884627508197039,0.4369082886846028
4.0,76,0.56,-16.967348319564685,-3.8962448646819476,-3.644970623326751,0.04418508643122144,0.03581491356877852,3.9450970027876284,1.8653600817072167,0.3579300028960151
4.0,77,0.56,-15.930486329648653,-3.9853362921369655,-3.7271838210432975,0.0477899250725196,0.03221007492748025,4.266957595760684,1.6433711697694042,0.4438985596355357
4.2,28,0.56,,,,,,,,
4.2,29,0.56,-17.010614391491348,0.18824563085783427,0.43924617683958844,0.04404240539905319,0.03995759460094675,3.932357624915462,99.89398650236858,-0.9242512551516855
4.2,30,0.56,,,,,,,,
4.2,31,0.56,,,,,,,,
4.2,32,0.56,,,,,,,,
4.2,33,0.56,,,,,,,,
4.2,34,0.56,,,,,,,,
4.2,35,0.56,,,,,,,,
4.2,36,0.56,,,,,,,,
4.2,37,0.56,,,,,,,,
4.2,38,0.56,,,,,,,,
4.2,39,0.56,,,,,,,,
4.2,40,0.56,,,,,,,,
4.2,41,0.56,,,,,,,,
4.2,42,0.56,,,,,,,,
4.2,43,0.56,,,,,,,,
4.2,44,0.56,,,,,,,,
4.2,45,0.56,,,,,,,,
4.2,46,0.56,,,,,,,,
4.2,47,0.56,,,,,,,,
4.2,48,0.56,,,,,,,,
4.2,49,0.56,,,,,,,,
4.2,50,0.56,,,,,,,,
4.2,51,0.56,,,,,,,,
4.2,52,0.56,,,,,,,,
4.2,53,0.56,,,,,,,,
4.2,54,0.56,,,,,,,,
4.2,55,0.56,,,,,,,,
4.2,56,0.56,-17.66303182358726,-0.24722428012053596,1.3600232051658168e-15,0.041999999999999774,0.042000000000000176,3.74999999999998,3.75000000000002,-5.329070518200751e-15
4.2,57,0.56,-15.260129275738718,-0.33790439430879865,-0.07473943766883684,0.05036966994268332,0.03363033005731658,4.4972919591681535,2.8991663842514384,0.21606632535671882
4.2,58,0.56,-13.827954136470046,-0.4549788559506997,-0.17939773174733253,0.056652156653087975,0.02734784334691197,5.058228272597139,2.278986945576002,0.37878694359917214
4.2,59,0.56,-13.046913583775158,-0.6007693544215773,-0.31724337038954753,0.06059937152070722,0.023400628479292675,5.41065817149172,1.8871474580074783,0.48281783489018987
