Stot,Ntot,n_s,beta,mu_glob,V_offset,s2_s,s2_r,sigma2_s,sigma2_r,varsigma
4.0,19,0.38,,,,,,,,
4.0,20,0.38,8.086816796215034,-4.049039074084307,-3.412620621696267,0.04363077942337009,0.03636922057662982,5.740892029390803,90.92305144157493,-0.881219577367746
4.0,21,0.38,10.252612133861641,-3.901847017341647,-3.28956624227869,0.03171340832628453,0.04828659167371541,4.172816885037438,60.35823959214444,-0.870672599742329
4.0,22,0.38,9.930984472956297,-3.7972986417260484,-3.182638942089986,0.0330671644245428,0.04693283557545709,4.350942687439849,39.11069631288099,-0.7997800917076446
4.0,23,0.38,9.199293845281666,-3.680528970368374,-3.059150224237589,0.03661013147266724,0.043389868527332634,4.817122562193065,27.11866782958294,-0.6983245128366353
4.0,24,0.38,8.569467703280846,-3.544318431073792,-2.9152734269733993,0.04030310881854018,0.039696891181459706,5.303040634018455,19.848445590729888,-0.5783119465282004
4.0,25,0.38,8.098583045596497,-3.3870105132864654,-2.7507918306610923,0.04354283553475814,0.036457164465241824,5.7293204650997565,15.190485193850781,-0.45225872950225365
4.0,26,0.38,7.763604757099501,-3.209017325666771,-2.5668027685914425,0.046144884234253516,0.033855115765746416,6.07169529398073,12.091112773480884,-0.3314144738601212
4.0,27,0.38,7.5300135313757455,-3.012305232428289,-2.36540161480581,0.04812375100850095,0.03187624899149895,6.332072501118551,9.961327809843441,-0.22274388644850104
4.0,28,0.38,7.369524062138244,-2.7998508336448005,-2.1494785076622027,0.04956671971051496,0.030433280289484877,6.521936804015136,8.453688969301377,-0.12899308479838123
4.0,29,0.38,7.263728569624297,-2.575102501794432,-1.9222959523158134,0.05056201081235691,0.029437989187642975,6.652896159520655,7.3594972969107575,-0.050426869584209895
4.0,30,0.38,7.200095227116503,-2.3417262758363213,-1.6874186433460818,0.05117289509779105,0.028827104902208783,6.733275670761988,6.55161475050202,0.013674250558303314
4.0,31,0.38,7.173668212136457,-2.103471270165324,-1.4485182150808928,0.05143425974018195,0.028565740259817965,6.767665755287107,5.951195887462081,0.06419362760270937
4.0,32,0.38,7.1811124595184745,-1.8641471181908678,-1.2093758951557532,0.0513606279141276,0.028639372085872285,6.75797735712206,5.507571554975452,0.10194454492887255
