Stot,Ntot,n_s,beta,mu_glob,V_offset,s2_s,s2_r,sigma2_s,sigma2_r,varsigma
4.0,34,0.68,,,,,,,,
4.0,35,0.68,-5.938161793442831,0.5492105292167409,1.7371873018194077,0.04003628689157019,0.03996371310842975,2.943844624380162,99.90928277107655,-0.9427563420009297
4.0,36,0.68,,,,,,,,
4.0,37,0.68,,,,,,,,
4.0,38,0.68,,,,,,,,
4.0,39,0.68,,,,,,,,
4.0,40,0.68,,,,,,,,
4.0,41,0.68,,,,,,,,
4.0,42,0.68,,,,,,,,
4.0,43,0.68,,,,,,,,
4.0,44,0.68,,,,,,,,
4.0,45,0.68,,,,,,,,
4.0,46,0.68,,,,,,,,
4.0,47,0.68,,,,,,,,
4.0,48,0.68,,,,,,,,
4.0,49,0.68,,,,,,,,
4.0,50,0.68,,,,,,,,
4.0,51,0.68,,,,,,,,
4.0,52,0.68,,,,,,,,
4.0,53,0.68,,,,,,,,
4.0,54,0.68,,,,,,,,
4.0,55,0.68,,,,,,,,
4.0,56,0.68,,,,,,,,
4.0,57,0.68,,,,,,,,
4.0,58,0.68,,,,,,,,
4.0,59,0.68,,,,,,,,
4.0,60,0.68,,,,,,,,
4.0,61,0.68,-16.41137176865059,-0.20531048816684094,0.9654319222599578,0.011800933193744385,0.06819906680625555,0.867715676010619,6.314728407986632,-0.758378717366162
4.0,62,0.68,-12.627461249274079,-0.2881801010893952,0.8835245384049526,0.017110665299059115,0.06288933470094082,1.2581371543425859,5.615119169726864,-0.6339036127790791
4.0,63,0.68,-10.168133177153868,-0.3893799715169466,0.7839084208041626,0.022128297579826935,0.05787170242017304,1.6270807043990394,4.988939863808025,-0.5081391638297229
4.0,64,0.68,-8.535869301413776,-0.5093689352904675,0.6661551877829549,0.026814938270316703,0.05318506172968324,1.9716866375232878,4.4320884774736085,-0.3842111560395596
4.0,65,0.68,-7.44238833275972,-0.6487677089853255,0.5296563207951286,0.03109745795874103,0.048902542041258934,2.2865777910839005,3.9437533904241118,-0.26598515408920886
4.0,66,0.68,-6.714519382060663,-0.8083676488228364,0.37341664064173624,0.03481693284999573,0.04518306715000413,2.5600685919114547,3.52992712109408,-0.15925438619134602
4.0,67,0.68,-6.241390203458159,-0.9885002152831889,0.19661751039287828,0.03780419069864691,0.04219580930135302,2.7797199043122736,3.1966522197994762,-0.06976344625614658
4.0,68,0.68,-5.94281216914406,-1.1879279953331596,6.756400259586714e-15,0.039999999999999904,0.04000000000000001,2.9411764705882293,2.941176470588241,-1.9628743075372767e-15
4.0,69,0.68,-5.7600608632380075,-1.4034623314941856,-0.213457119586142,0.041490028740099244,0.03850997125990068,3.0507374073602382,2.7507122328500544,0.05171555268370966
4.0,70,0.68,-5.653477382688179,-1.6307787289487272,-0.43940912286908207,0.042418103273144436,0.0375818967268555,3.118978181848855,2.609853939364971,0.08887051177474733
4.0,71,0.68,-5.5999831613328235,-1.865406387742915,-0.6733199033976581,0.0428960983317766,0.037103901668223326,3.154124877336515,2.5070203829880664,0.11430628690692647
4.0,72,0.68,-5.590348591511742,-2.1030869164305765,-0.910860393809304,0.04298632800534661,0.03701367199465335,3.160759412157839,2.4351099996482493,0.12967590183191635
