L,Nsteps,Ntot,S2_tot,V,V_offset,beta,chi,dBeta,file_mtime,interacting,lattice_geometry,mu_glob,mu_r,mu_s,n_r,n_s,s2_r,s2_s,shift,spinful,svd,t,tp,varsigma,ymax
25,200,39,3.0725342540794163,1.0,-0.1565451300535783,5.399999999999997,64,0.1,1764110114.0,True,sawtooth,-0.048039145717683,-0.048039145717683,0.1085059843358953,0.38,0.4,0.0578429781764783,0.0650583919866983,-2.0,False,1e-08,1.0,1.41421356237,0.0587089777814523,0
25,200,40,3.252919599334916,1.0,0.0,5.399999999999997,64,0.1,1764110114.0,True,sawtooth,0.1085059843358953,0.1085059843358953,0.1085059843358953,0.4,0.4,0.0650583919866983,0.0650583919866983,-2.0,False,1e-08,1.0,1.41421356237,0.0,0
25,200,41,3.416879646816388,1.0,0.1400835116800222,5.399999999999997,64,0.1,1764110114.0,True,sawtooth,0.2485894960159176,0.2485894960159176,0.1085059843358953,0.4199999999999999,0.4,0.0716167938859572,0.0650583919866983,-2.0,False,1e-08,1.0,1.41421356237,-0.0479853153839464,0
25,200,42,3.5097960944741544,1.0,0.2725549976324084,5.399999999999997,64,0.1,1764110114.0,True,sawtooth,0.3810609819683037,0.3810609819683037,0.1085059843358953,0.4399999999999999,0.4,0.0753334517922678,0.0650583919866983,-2.0,False,1e-08,1.0,1.41421356237,-0.073188438366453,0
25,200,43,3.4313190140409096,1.0,0.4059341359657354,5.399999999999997,64,0.1,1764110114.0,True,sawtooth,0.5144401203016308,0.5144401203016308,0.1085059843358953,0.4599999999999999,0.4,0.072194368574938,0.0650583919866983,-2.0,False,1e-08,1.0,1.41421356237,-0.0519914977231747,0
25,200,44,3.131093468082094,1.0,0.5540489211540047,5.399999999999997,64,0.1,1764110114.0,True,sawtooth,0.6625549054899,0.6625549054899,0.1085059843358953,0.48,0.4,0.0601853467365854,0.0650583919866983,-2.0,False,1e-08,1.0,1.41421356237,0.0389084939477851,0
25,200,45,2.857840780284183,1.0,0.7300943877151559,5.399999999999997,64,0.1,1764110114.0,True,sawtooth,0.8386003720510512,0.8386003720510512,0.1085059843358953,0.5,0.4,0.049255239224669,0.0650583919866983,-2.0,False,1e-08,1.0,1.41421356237,0.138243817421993,0
25,200,46,,1.0,,5.399999999999997,64,0.1,1764110114.0,True,sawtooth,,,0.1085059843358953,0.52,0.4,,0.0650583919866983,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,47,,1.0,,5.399999999999997,64,0.1,1764110114.0,True,sawtooth,,,0.1085059843358953,0.5399999999999999,0.4,,0.0650583919866983,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,48,,1.0,,5.399999999999997,64,0.1,1764110114.0,True,sawtooth,,,0.1085059843358953,0.5599999999999999,0.4,,0.0650583919866983,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,49,,1.0,,5.399999999999997,64,0.1,1764110114.0,True,sawtooth,,,0.1085059843358953,0.58,0.4,,0.0650583919866983,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,30,,1.0,,5.4999999999999964,64,0.1,1764110114.0,True,sawtooth,,,0.1096861886855502,0.1999999999999999,0.4,,0.0639238882357179,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,31,,1.0,,5.4999999999999964,64,0.1,1764110114.0,True,sawtooth,,,0.1096861886855502,0.2199999999999999,0.4,,0.0639238882357179,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,32,,1.0,,5.4999999999999964,64,0.1,1764110114.0,True,sawtooth,,,0.1096861886855502,0.24,0.4,,0.0639238882357179,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,33,,1.0,,5.4999999999999964,64,0.1,1764110114.0,True,sawtooth,,,0.1096861886855502,0.26,0.4,,0.0639238882357179,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,34,,1.0,,5.4999999999999964,64,0.1,1764110114.0,True,sawtooth,,,0.1096861886855502,0.28,0.4,,0.0639238882357179,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,35,2.534324691977483,1.0,-1.0051683445132182,5.4999999999999964,64,0.1,1764110114.0,True,sawtooth,-0.8954821558276681,-0.8954821558276681,0.1096861886855502,0.2999999999999999,0.4,0.0374490994433814,0.0639238882357179,-2.0,False,1e-08,1.0,1.41421356237,0.2611621635947399,0
25,200,36,2.614091086862752,1.0,-0.7577533081146895,5.4999999999999964,64,0.1,1764110114.0,True,sawtooth,-0.6480671194291393,-0.6480671194291393,0.1096861886855502,0.3199999999999999,0.4,0.0406397552387921,0.0639238882357179,-2.0,False,1e-08,1.0,1.41421356237,0.2226790519460219,0
25,200,37,2.719137479449029,1.0,-0.5328182390784624,5.4999999999999964,64,0.1,1764110114.0,True,sawtooth,-0.4231320503929121,-0.4231320503929121,0.1096861886855502,0.3399999999999999,0.4,0.0448416109422432,0.0639238882357179,-2.0,False,1e-08,1.0,1.41421356237,0.175444211976193,0
25,200,38,2.8540615017409428,1.0,-0.3325228398539138,5.4999999999999964,64,0.1,1764110114.0,True,sawtooth,-0.2228366511683636,-0.2228366511683636,0.1096861886855502,0.36,0.4,0.0502385718339197,0.0639238882357179,-2.0,False,1e-08,1.0,1.41421356237,0.1198758014977099,0
25,200,39,3.0172042916042496,1.0,-0.1563303026419626,5.4999999999999964,64,0.1,1764110114.0,True,sawtooth,-0.0466441139564124,-0.0466441139564124,0.1096861886855502,0.38,0.4,0.056764283428452,0.0639238882357179,-2.0,False,1e-08,1.0,1.41421356237,0.0593231690276024,0
25,200,40,3.196194411785896,1.0,0.0,5.4999999999999964,64,0.1,1764110114.0,True,sawtooth,0.1096861886855502,0.1096861886855502,0.1096861886855502,0.4,0.4,0.0639238882357179,0.0639238882357179,-2.0,False,1e-08,1.0,1.41421356237,0.0,0
25,200,41,3.360338691701368,1.0,0.1396482483816381,5.4999999999999964,64,0.1,1764110114.0,True,sawtooth,0.2493344370671883,0.2493344370671883,0.1096861886855502,0.4199999999999999,0.4,0.0704896594323367,0.0639238882357179,-2.0,False,1e-08,1.0,1.41421356237,-0.0488475403746768,0
25,200,42,3.454648521391171,1.0,0.2714394155837195,5.4999999999999964,64,0.1,1764110114.0,True,sawtooth,0.3811256042692696,0.3811256042692696,0.1096861886855502,0.4399999999999999,0.4,0.0742620526199289,0.0639238882357179,-2.0,False,1e-08,1.0,1.41421356237,-0.0748134312376291,0
25,200,43,3.376888671948492,1.0,0.4040119599272476,5.4999999999999964,64,0.1,1764110114.0,True,sawtooth,0.5136981486127978,0.5136981486127978,0.1096861886855502,0.4599999999999999,0.4,0.0711516586422217,0.0639238882357179,-2.0,False,1e-08,1.0,1.41421356237,-0.053509096010066,0
25,200,44,3.069688525361374,1.0,0.5517638822549189,5.4999999999999964,64,0.1,1764110114.0,True,sawtooth,0.6614500709404691,0.6614500709404691,0.1096861886855502,0.48,0.4,0.058863652778737,0.0639238882357179,-2.0,False,1e-08,1.0,1.41421356237,0.0412113103265514,0
25,200,45,2.785709951444033,1.0,0.729093413557182,5.4999999999999964,64,0.1,1764110114.0,True,sawtooth,0.8387796022427323,0.8387796022427323,0.1096861886855502,0.5,0.4,0.0475045098220434,0.0639238882357179,-2.0,False,1e-08,1.0,1.41421356237,0.1473536252864655,0
25,200,46,,1.0,,5.4999999999999964,64,0.1,1764110114.0,True,sawtooth,,,0.1096861886855502,0.52,0.4,,0.0639238882357179,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,47,,1.0,,5.4999999999999964,64,0.1,1764110114.0,True,sawtooth,,,0.1096861886855502,0.5399999999999999,0.4,,0.0639238882357179,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,48,,1.0,,5.4999999999999964,64,0.1,1764110114.0,True,sawtooth,,,0.1096861886855502,0.5599999999999999,0.4,,0.0639238882357179,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,49,,1.0,,5.4999999999999964,64,0.1,1764110114.0,True,sawtooth,,,0.1096861886855502,0.58,0.4,,0.0639238882357179,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,30,,1.0,,5.599999999999996,64,0.1,1764110114.0,True,sawtooth,,,0.1108195483647696,0.1999999999999999,0.4,,0.0628296516076117,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,31,,1.0,,5.599999999999996,64,0.1,1764110114.0,True,sawtooth,,,0.1108195483647696,0.2199999999999999,0.4,,0.0628296516076117,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,32,,1.0,,5.599999999999996,64,0.1,1764110114.0,True,sawtooth,,,0.1108195483647696,0.24,0.4,,0.0628296516076117,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,33,,1.0,,5.599999999999996,64,0.1,1764110114.0,True,sawtooth,,,0.1108195483647696,0.26,0.4,,0.0628296516076117,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,34,,1.0,,5.599999999999996,64,0.1,1764110114.0,True,sawtooth,,,0.1108195483647696,0.28,0.4,,0.0628296516076117,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,35,2.4889820636302984,1.0,-1.0057030847540256,5.599999999999996,64,0.1,1764110114.0,True,sawtooth,-0.894883536389256,-0.894883536389256,0.1108195483647696,0.2999999999999999,0.4,0.0367296309376001,0.0628296516076117,-2.0,False,1e-08,1.0,1.41421356237,0.2621555720649053,0
25,200,36,2.567221095127259,1.0,-0.7580412382720331,5.599999999999996,64,0.1,1764110114.0,True,sawtooth,-0.6472216899072634,-0.6472216899072634,0.1108195483647696,0.3199999999999999,0.4,0.0398591921974786,0.0628296516076117,-2.0,False,1e-08,1.0,1.41421356237,0.2236899215043503,0
25,200,37,2.670184561109573,1.0,-0.5328483755257621,5.599999999999996,64,0.1,1764110114.0,True,sawtooth,-0.4220288271609924,-0.4220288271609924,0.1108195483647696,0.3399999999999999,0.4,0.0439777308367711,0.0628296516076117,-2.0,False,1e-08,1.0,1.41421356237,0.1765039114281938,0
25,200,38,2.8027865092503887,1.0,-0.3323504786242925,5.599999999999996,64,0.1,1764110114.0,True,sawtooth,-0.2215309302595228,-0.2215309302595228,0.1108195483647696,0.36,0.4,0.0492818087624038,0.0628296516076117,-2.0,False,1e-08,1.0,1.41421356237,0.1208426221591824,0
25,200,39,2.963857565549308,1.0,-0.1561272831883463,5.599999999999996,64,0.1,1764110114.0,True,sawtooth,-0.0453077348235766,-0.0453077348235766,0.1108195483647696,0.38,0.4,0.0557246510143605,0.0628296516076117,-2.0,False,1e-08,1.0,1.41421356237,0.0599303478331487,0
25,200,40,3.1414825803805875,1.0,0.0,5.599999999999996,64,0.1,1764110114.0,True,sawtooth,0.1108195483647696,0.1108195483647696,0.1108195483647696,0.4,0.4,0.0628296516076117,0.0628296516076117,-2.0,False,1e-08,1.0,1.41421356237,0.0,0
25,200,41,3.305823302345955,1.0,0.1392282450532828,5.599999999999996,64,0.1,1764110114.0,True,sawtooth,0.2500477934180525,0.2500477934180525,0.1108195483647696,0.4199999999999999,0.4,0.0694032804862264,0.0628296516076117,-2.0,False,1e-08,1.0,1.41421356237,-0.0497124942669332,0
25,200,42,3.4016118685435472,1.0,0.2703516402097075,5.599999999999996,64,0.1,1764110114.0,True,sawtooth,0.3811711885744772,0.3811711885744772,0.1108195483647696,0.4399999999999999,0.4,0.0732348231341301,0.0628296516076117,-2.0,False,1e-08,1.0,1.41421356237,-0.0764723602267821,0
25,200,43,3.324945087538405,1.0,0.4021135099088602,5.599999999999996,64,0.1,1764110114.0,True,sawtooth,0.5129330582736299,0.5129330582736299,0.1108195483647696,0.4599999999999999,0.4,0.0701681518939244,0.0628296516076117,-2.0,False,1e-08,1.0,1.41421356237,-0.0551776051416364,0
25,200,44,3.011287600213024,1.0,0.5494684783002686,5.599999999999996,64,0.1,1764110114.0,True,sawtooth,0.6602880266650383,0.6602880266650383,0.1108195483647696,0.48,0.4,0.0576218524009092,0.0628296516076117,-2.0,False,1e-08,1.0,1.41421356237,0.0432356511408453,0
25,200,45,2.716977149146027,1.0,0.7280304111678401,5.599999999999996,64,0.1,1764110114.0,True,sawtooth,0.8388499595326098,0.8388499595326098,0.1108195483647696,0.5,0.4,0.0458494343582293,0.0628296516076117,-2.0,False,1e-08,1.0,1.41421356237,0.1562418113703999,0
25,200,46,,1.0,,5.599999999999996,64,0.1,1764110114.0,True,sawtooth,,,0.1108195483647696,0.52,0.4,,0.0628296516076117,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,47,,1.0,,5.599999999999996,64,0.1,1764110114.0,True,sawtooth,,,0.1108195483647696,0.5399999999999999,0.4,,0.0628296516076117,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,48,,1.0,,5.599999999999996,64,0.1,1764110114.0,True,sawtooth,,,0.1108195483647696,0.5599999999999999,0.4,,0.0628296516076117,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,49,,1.0,,5.599999999999996,64,0.1,1764110114.0,True,sawtooth,,,0.1108195483647696,0.58,0.4,,0.0628296516076117,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,30,,1.0,,5.699999999999996,64,0.1,1764110114.0,True,sawtooth,,,0.1119094088968174,0.1999999999999999,0.4,,0.0617733338459487,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,31,,1.0,,5.699999999999996,64,0.1,1764110114.0,True,sawtooth,,,0.1119094088968174,0.2199999999999999,0.4,,0.0617733338459487,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,32,,1.0,,5.699999999999996,64,0.1,1764110114.0,True,sawtooth,,,0.1119094088968174,0.24,0.4,,0.0617733338459487,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,33,,1.0,,5.699999999999996,64,0.1,1764110114.0,True,sawtooth,,,0.1119094088968174,0.26,0.4,,0.0617733338459487,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,34,,1.0,,5.699999999999996,64,0.1,1764110114.0,True,sawtooth,,,0.1119094088968174,0.28,0.4,,0.0617733338459487,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,35,2.4452535183785296,1.0,-1.006228789908204,5.699999999999996,64,0.1,1764110114.0,True,sawtooth,-0.8943193810113865,-0.8943193810113865,0.1119094088968174,0.2999999999999999,0.4,0.0360368068891924,0.0617733338459487,-2.0,False,1e-08,1.0,1.41421356237,0.2631273890756169,0
25,200,36,2.522040464447973,1.0,-0.7583329708919411,5.699999999999996,64,0.1,1764110114.0,True,sawtooth,-0.6464235619951236,-0.6464235619951236,0.1119094088968174,0.3199999999999999,0.4,0.0391082847319701,0.0617733338459487,-2.0,False,1e-08,1.0,1.41421356237,0.224669760789698,0
25,200,37,2.622995813721356,1.0,-0.5328930218646197,5.699999999999996,64,0.1,1764110114.0,True,sawtooth,-0.4209836129678023,-0.4209836129678023,0.1119094088968174,0.3399999999999999,0.4,0.0431464987029054,0.0617733338459487,-2.0,False,1e-08,1.0,1.41421356237,0.1775339770426152,0
25,200,38,2.753342806746061,1.0,-0.3321960749698475,5.699999999999996,64,0.1,1764110114.0,True,sawtooth,-0.22028666607303,-0.22028666607303,0.1119094088968174,0.36,0.4,0.0483603784238936,0.0617733338459487,-2.0,False,1e-08,1.0,1.41421356237,0.1217879171201596,0
25,200,39,2.912380742604753,1.0,-0.1559357814431357,5.699999999999996,64,0.1,1764110114.0,True,sawtooth,-0.0440263725463183,-0.0440263725463183,0.1119094088968174,0.38,0.4,0.0547218958582413,0.0617733338459487,-2.0,False,1e-08,1.0,1.41421356237,0.0605298432014145,0
25,200,40,3.0886666922974384,1.0,0.0,5.699999999999996,64,0.1,1764110114.0,True,sawtooth,0.1119094088968174,0.1119094088968174,0.1119094088968174,0.4,0.4,0.0617733338459487,0.0617733338459487,-2.0,False,1e-08,1.0,1.41421356237,0.0,0
25,200,41,3.253208520902652,1.0,0.1388234007303227,5.699999999999996,64,0.1,1764110114.0,True,sawtooth,0.2507328096271402,0.2507328096271402,0.1119094088968174,0.4199999999999999,0.4,0.0683550069901573,0.0617733338459487,-2.0,False,1e-08,1.0,1.41421356237,-0.0505783221542649,0
25,200,42,3.3505454136132027,1.0,0.2692920506744777,5.699999999999996,64,0.1,1764110114.0,True,sawtooth,0.3812014595712951,0.3812014595712951,0.1119094088968174,0.4399999999999999,0.4,0.0722484826985793,0.0617733338459487,-2.0,False,1e-08,1.0,1.41421356237,-0.0781600273948699,0
25,200,43,3.275316161449736,1.0,0.4002410674079608,5.699999999999996,64,0.1,1764110114.0,True,sawtooth,0.5121504763047783,0.5121504763047783,0.1119094088968174,0.4599999999999999,0.4,0.0692393126120406,0.0617733338459487,-2.0,False,1e-08,1.0,1.41421356237,-0.0569867029476878,0
25,200,44,2.95569512501226,1.0,0.5471672865498171,5.699999999999996,64,0.1,1764110114.0,True,sawtooth,0.6590766954466345,0.6590766954466345,0.1119094088968174,0.48,0.4,0.0564544711545416,0.0617733338459487,-2.0,False,1e-08,1.0,1.41421356237,0.0449882554394465,0
25,200,45,2.651441750663619,1.0,0.726908576962076,5.699999999999996,64,0.1,1764110114.0,True,sawtooth,0.8388179858588934,0.8388179858588934,0.1119094088968174,0.5,0.4,0.0442843361805959,0.0617733338459487,-2.0,False,1e-08,1.0,1.41421356237,0.1649008285867069,0
25,200,46,,1.0,,5.699999999999996,64,0.1,1764110114.0,True,sawtooth,,,0.1119094088968174,0.52,0.4,,0.0617733338459487,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,47,,1.0,,5.699999999999996,64,0.1,1764110114.0,True,sawtooth,,,0.1119094088968174,0.5399999999999999,0.4,,0.0617733338459487,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,48,,1.0,,5.699999999999996,64,0.1,1764110114.0,True,sawtooth,,,0.1119094088968174,0.5599999999999999,0.4,,0.0617733338459487,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,49,,1.0,,5.699999999999996,64,0.1,1764110114.0,True,sawtooth,,,0.1119094088968174,0.58,0.4,,0.0617733338459487,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,30,,1.0,,5.799999999999995,64,0.1,1764110114.0,True,sawtooth,,,0.1129587712004914,0.1999999999999999,0.4,,0.0607527839794981,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,31,,1.0,,5.799999999999995,64,0.1,1764110114.0,True,sawtooth,,,0.1129587712004914,0.2199999999999999,0.4,,0.0607527839794981,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,32,,1.0,,5.799999999999995,64,0.1,1764110114.0,True,sawtooth,,,0.1129587712004914,0.24,0.4,,0.0607527839794981,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,33,,1.0,,5.799999999999995,64,0.1,1764110114.0,True,sawtooth,,,0.1129587712004914,0.26,0.4,,0.0607527839794981,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,34,,1.0,,5.799999999999995,64,0.1,1764110114.0,True,sawtooth,,,0.1129587712004914,0.28,0.4,,0.0607527839794981,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,35,2.4030471890341425,1.0,-1.0067458541344796,5.799999999999995,64,0.1,1764110114.0,True,sawtooth,-0.8937870829339882,-0.8937870829339882,0.1129587712004914,0.2999999999999999,0.4,0.0353691035818675,0.0607527839794981,-2.0,False,1e-08,1.0,1.41421356237,0.2640780475875001,0
25,200,36,2.4784432035415547,1.0,-0.7586281223076611,5.799999999999995,64,0.1,1764110114.0,True,sawtooth,-0.6456693511071696,-0.6456693511071696,0.1129587712004914,0.3199999999999999,0.4,0.038384944162164,0.0607527839794981,-2.0,False,1e-08,1.0,1.41421356237,0.2256238894779977,0
25,200,37,2.5774712749401125,1.0,-0.5329513163002069,5.799999999999995,64,0.1,1764110114.0,True,sawtooth,-0.4199925450997154,-0.4199925450997154,0.1129587712004914,0.3399999999999999,0.4,0.0423460670181063,0.0607527839794981,-2.0,False,1e-08,1.0,1.41421356237,0.178534646926565,0
25,200,38,2.705626970401656,1.0,-0.3320589058862584,5.799999999999995,64,0.1,1764110114.0,True,sawtooth,-0.219100134685767,-0.219100134685767,0.1129587712004914,0.36,0.4,0.047472294836568,0.0607527839794981,-2.0,False,1e-08,1.0,1.41421356237,0.1227117530263109,0
25,200,39,2.8626694756544304,1.0,-0.1557554801801434,5.799999999999995,64,0.1,1764110114.0,True,sawtooth,-0.0427967089796519,-0.0427967089796519,0.1129587712004914,0.38,0.4,0.053753995046679,0.0607527839794981,-2.0,False,1e-08,1.0,1.41421356237,0.0611211754652461,0
25,200,40,3.037639198974909,1.0,0.0,5.799999999999995,64,0.1,1764110114.0,True,sawtooth,0.1129587712004914,0.1129587712004914,0.1129587712004914,0.4,0.4,0.0607527839794981,0.0607527839794981,-2.0,False,1e-08,1.0,1.41421356237,0.0,0
25,200,41,3.2023802226039093,1.0,0.1384335613421833,5.799999999999995,64,0.1,1764110114.0,True,sawtooth,0.2513923325426748,0.2513923325426748,0.1129587712004914,0.4199999999999999,0.4,0.0673424249246582,0.0607527839794981,-2.0,False,1e-08,1.0,1.41421356237,-0.051443305347123,0
25,200,42,3.3013208144669863,1.0,0.2682608662815237,5.799999999999995,64,0.1,1764110114.0,True,sawtooth,0.3812196374820152,0.3812196374820152,0.1129587712004914,0.4399999999999999,0.4,0.0713000485991812,0.0607527839794981,-2.0,False,1e-08,1.0,1.41421356237,-0.0798715515125268,0
25,200,43,3.227843739427424,1.0,0.398396593507959,5.799999999999995,64,0.1,1764110114.0,True,sawtooth,0.5113553647084504,0.5113553647084504,0.1129587712004914,0.4599999999999999,0.4,0.0683609655975987,0.0607527839794981,-2.0,False,1e-08,1.0,1.41421356237,-0.0589261921601739,0
25,200,44,2.902729604082735,1.0,0.5448645216170879,5.799999999999995,64,0.1,1764110114.0,True,sawtooth,0.6578232928175793,0.6578232928175793,0.1129587712004914,0.48,0.4,0.0553564001838112,0.0607527839794981,-2.0,False,1e-08,1.0,1.41421356237,0.0464768040062779,0
25,200,45,2.5889147612339616,1.0,0.7257312753633874,5.799999999999995,64,0.1,1764110114.0,True,sawtooth,0.8386900465638789,0.8386900465638789,0.1129587712004914,0.5,0.4,0.0428038064698602,0.0607527839794981,-2.0,False,1e-08,1.0,1.41421356237,0.1733253038918401,0
25,200,46,,1.0,,5.799999999999995,64,0.1,1764110114.0,True,sawtooth,,,0.1129587712004914,0.52,0.4,,0.0607527839794981,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,47,,1.0,,5.799999999999995,64,0.1,1764110114.0,True,sawtooth,,,0.1129587712004914,0.5399999999999999,0.4,,0.0607527839794981,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,48,,1.0,,5.799999999999995,64,0.1,1764110114.0,True,sawtooth,,,0.1129587712004914,0.5599999999999999,0.4,,0.0607527839794981,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,49,,1.0,,5.799999999999995,64,0.1,1764110114.0,True,sawtooth,,,0.1129587712004914,0.58,0.4,,0.0607527839794981,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,30,,1.0,,5.899999999999995,64,0.1,1764110114.0,True,sawtooth,,,0.1139703316977746,0.1999999999999999,0.4,,0.0597660280313423,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,31,,1.0,,5.899999999999995,64,0.1,1764110114.0,True,sawtooth,,,0.1139703316977746,0.2199999999999999,0.4,,0.0597660280313423,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,32,,1.0,,5.899999999999995,64,0.1,1764110114.0,True,sawtooth,,,0.1139703316977746,0.24,0.4,,0.0597660280313423,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,33,,1.0,,5.899999999999995,64,0.1,1764110114.0,True,sawtooth,,,0.1139703316977746,0.26,0.4,,0.0597660280313423,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,34,,1.0,,5.899999999999995,64,0.1,1764110114.0,True,sawtooth,,,0.1139703316977746,0.28,0.4,,0.0597660280313423,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,35,2.362278040920361,1.0,-1.007254605653594,5.899999999999995,64,0.1,1764110114.0,True,sawtooth,-0.8932842739558194,-0.8932842739558194,0.1139703316977746,0.2999999999999999,0.4,0.034725093605472,0.0597660280313423,-2.0,False,1e-08,1.0,1.41421356237,0.2650083308579768,0
25,200,36,2.4363426257924257,1.0,-0.7589263329302809,5.899999999999995,64,0.1,1764110114.0,True,sawtooth,-0.6449560012325063,-0.6449560012325063,0.1139703316977746,0.3199999999999999,0.4,0.0376876770003546,0.0597660280313423,-2.0,False,1e-08,1.0,1.41421356237,0.2265521975158015,0
25,200,37,2.5335145642225867,1.0,-0.5330223937913976,5.899999999999995,64,0.1,1764110114.0,True,sawtooth,-0.419052062093623,-0.419052062093623,0.1139703316977746,0.3399999999999999,0.4,0.0415745545375611,0.0597660280313423,-2.0,False,1e-08,1.0,1.41421356237,0.1795082782498561,0
25,200,38,2.65954554839359,1.0,-0.331938241224969,5.899999999999995,64,0.1,1764110114.0,True,sawtooth,-0.2179679095271944,-0.2179679095271944,0.1139703316977746,0.36,0.4,0.0466157939044012,0.0597660280313423,-2.0,False,1e-08,1.0,1.41421356237,0.1236135449427069,0
25,200,39,2.8146187706074133,1.0,-0.1555860348988465,5.899999999999995,64,0.1,1764110114.0,True,sawtooth,-0.0416157032010719,-0.0416157032010719,0.1139703316977746,0.38,0.4,0.0528187227929541,0.0597660280313423,-2.0,False,1e-08,1.0,1.41421356237,0.0617073376946969,0
25,200,40,2.9883014015671177,1.0,0.0,5.899999999999995,64,0.1,1764110114.0,True,sawtooth,0.1139703316977746,0.1139703316977746,0.1139703316977746,0.4,0.4,0.0597660280313423,0.0597660280313423,-2.0,False,1e-08,1.0,1.41421356237,0.0,0
25,200,41,3.153234013702368,1.0,0.1380585277900567,5.899999999999995,64,0.1,1764110114.0,True,sawtooth,0.2520288594878314,0.2520288594878314,0.1139703316977746,0.4199999999999999,0.4,0.0663633325167523,0.0597660280313423,-2.0,False,1e-08,1.0,1.41421356237,-0.0523058584990952,0
25,200,42,3.253820899569853,1.0,0.267258166320148,5.899999999999995,64,0.1,1764110114.0,True,sawtooth,0.3812284980179226,0.3812284980179226,0.1139703316977746,0.4399999999999999,0.4,0.0703868079514517,0.0597660280313423,-2.0,False,1e-08,1.0,1.41421356237,-0.081602370320332,0
25,200,43,3.1823824484467247,1.0,0.3965817518680116,5.899999999999995,64,0.1,1764110114.0,True,sawtooth,0.5105520835657862,0.5105520835657862,0.1139703316977746,0.4599999999999999,0.4,0.0675292699065266,0.0597660280313423,-2.0,False,1e-08,1.0,1.41421356237,-0.0609860851181903,0
25,200,44,2.852222663598772,1.0,0.5425640367619465,5.899999999999995,64,0.1,1764110114.0,True,sawtooth,0.6565343684597211,0.6565343684597211,0.1139703316977746,0.48,0.4,0.0543228785126084,0.0597660280313423,-2.0,False,1e-08,1.0,1.41421356237,0.0477097176545992,0
25,200,45,2.529218140917765,1.0,0.7245019966652678,5.899999999999995,64,0.1,1764110114.0,True,sawtooth,0.8384723283630424,0.8384723283630424,0.1139703316977746,0.5,0.4,0.0414026976053682,0.0597660280313423,-2.0,False,1e-08,1.0,1.41421356237,0.181511927825556,0
25,200,46,,1.0,,5.899999999999995,64,0.1,1764110114.0,True,sawtooth,,,0.1139703316977746,0.52,0.4,,0.0597660280313423,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,47,,1.0,,5.899999999999995,64,0.1,1764110114.0,True,sawtooth,,,0.1139703316977746,0.5399999999999999,0.4,,0.0597660280313423,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,48,,1.0,,5.899999999999995,64,0.1,1764110114.0,True,sawtooth,,,0.1139703316977746,0.5599999999999999,0.4,,0.0597660280313423,-2.0,False,1e-08,1.0,1.41421356237,,0
