beta,Ntot,n_s,n_r,mu_s,mu_r,V_offset,mu_glob,s2_s,s2_r,sigma2_s,sigma2_r,S2_tot,varsigma,file_mtime,V,shift,tp
0.0,24,0.48,-1.6653345369377348e-16,,,,,,,,,,,1764206418.0,1.0,-2,1.41421356237
0.0,25,0.48,0.01999999999999985,,,,,,,,,,,1764206418.0,1.0,-2,1.41421356237
0.0,26,0.48,0.03999999999999987,,,,,,,,,,,1764206418.0,1.0,-2,1.41421356237
0.0,27,0.48,0.05999999999999989,,,,,,,,,,,1764206418.0,1.0,-2,1.41421356237
0.0,28,0.48,0.0799999999999999,,,,,,,,,,,1764206418.0,1.0,-2,1.41421356237
0.0,29,0.48,0.09999999999999981,,,,,,,,,,,1764206418.0,1.0,-2,1.41421356237
0.0,30,0.48,0.11999999999999983,,,,,,,,,,,1764206418.0,1.0,-2,1.41421356237
0.0,31,0.48,0.13999999999999985,,,,,,,,,,,1764206418.0,1.0,-2,1.41421356237
0.0,32,0.48,0.15999999999999986,,,,,,,,,,,1764206418.0,1.0,-2,1.41421356237
0.0,33,0.48,0.17999999999999988,,,,,,,,,,,1764206418.0,1.0,-2,1.41421356237
0.0,34,0.48,0.1999999999999999,,,,,,,,,,,1764206418.0,1.0,-2,1.41421356237
0.0,35,0.48,0.2199999999999998,,,,,,,,,,,1764206418.0,1.0,-2,1.41421356237
0.0,36,0.48,0.23999999999999982,,,,,,,,,,,1764206418.0,1.0,-2,1.41421356237
0.0,37,0.48,0.25999999999999984,,,,,,,,,,,1764206418.0,1.0,-2,1.41421356237
0.0,38,0.48,0.27999999999999986,,,,,,,,,,,1764206418.0,1.0,-2,1.41421356237
0.0,39,0.48,0.2999999999999999,,,,,,,,,,,1764206418.0,1.0,-2,1.41421356237
0.0,40,0.48,0.3199999999999999,,,,,,,,,,,1764206418.0,1.0,-2,1.41421356237
0.0,41,0.48,0.3399999999999998,,,,,,,,,,,1764206418.0,1.0,-2,1.41421356237
0.0,42,0.48,0.3599999999999998,,,,,,,,,,,1764206418.0,1.0,-2,1.41421356237
0.0,43,0.48,0.37999999999999984,,,,,,,,,,,1764206418.0,1.0,-2,1.41421356237
