Stot,Ntot,n_s,beta,mu_glob,V_offset,s2_s,s2_r,varsigma
2.0,30.0,0.6,,,,,,
2.0,31.0,0.6,-10.500915750526834,0.3071805374083577,0.7862497325195603,0.04003970970849671,0.039960290291503185,0.0009927427124190914
2.0,32.0,0.6,,,,,,
2.0,33.0,0.6,,,,,,
2.0,34.0,0.6,,,,,,
2.0,35.0,0.6,,,,,,
2.0,36.0,0.6,,,,,,
2.0,37.0,0.6,,,,,,
2.0,38.0,0.6,,,,,,
2.0,39.0,0.6,,,,,,
2.0,40.0,0.6,,,,,,
2.0,41.0,0.6,,,,,,
2.0,42.0,0.6,,,,,,
2.0,43.0,0.6,,,,,,
2.0,44.0,0.6,,,,,,
2.0,45.0,0.6,,,,,,
2.0,46.0,0.6,,,,,,
2.0,47.0,0.6,,,,,,
2.0,48.0,0.6,,,,,,
2.0,49.0,0.6,,,,,,
2.0,50.0,0.6,,,,,,
2.0,51.0,0.6,,,,,,
2.0,52.0,0.6,,,,,,
2.0,53.0,0.6,,,,,,
2.0,54.0,0.6,,,,,,
2.0,55.0,0.6,,,,,,
2.0,56.0,0.6,,,,,,
2.0,57.0,0.6,-18.243150201898857,-0.19344330073271299,0.25129527945638597,0.018846026262107296,0.06115397373789263,-0.5288493434473172
2.0,58.0,0.6,-14.380875984802694,-0.270412397271909,0.18242168934833508,0.02592559070232324,0.05407440929767667,-0.35186023244191833
2.0,59.0,0.6,-12.001076341987497,-0.3645584632163734,0.10069288590915496,0.03324806174360541,0.04675193825639453,-0.16879845640986416
2.0,60.0,0.6,-10.508514075128128,-0.4789845452821738,0.0,0.039999999999999966,0.039999999999999966,0.0
2.0,61.0,0.6,-9.592498893239524,-0.6175160189431917,-0.12656299082812927,0.045381475145960984,0.03461852485403902,0.13453687864902458
2.0,62.0,0.6,-9.052859931396256,-0.7817545735472661,-0.28209865269267015,0.04912428926102186,0.030875710738977998,0.22810723152554868
2.0,63.0,0.6,-8.73507657273757,-0.9693082202628847,-0.4638296078783628,0.05156469375705813,0.028435306242941754,0.28911734392645516
2.0,64.0,0.6,-8.535869301413753,-1.1755241230734188,-0.6661551877829491,0.05318506172968313,0.026814938270316818,0.32962654324207913
2.0,65.0,0.6,-8.405882005525463,-1.3959266955810996,-0.883866037793886,0.05428917470855182,0.025710825291448098,0.3572293677137969
2.0,66.0,0.6,-8.324251056463172,-1.626589895088622,-1.1127779550320176,0.05500334974971323,0.024996650250286682,0.37508374374283227
2.0,67.0,0.6,-8.281451543294551,-1.863745952021324,-1.3490052078747707,0.0553819726885126,0.024618027311487295,0.3845493172128168
2.0,68.0,0.6,-8.273980202714647,-2.10362326841178,-1.5887183087648762,0.055448887150191174,0.024551112849808723,0.3862221787547811
2.0,69.0,0.6,-8.300804286731639,-2.34243585685541,-1.8281200794184524,0.05520880232029729,0.024791197679702618,0.38022005800743386
2.0,70.0,0.6,-8.364799515828436,-2.5764172734048807,-2.0634766614577713,0.054648043440775805,0.025351956559224096,0.3662010860193968
2.0,71.0,0.6,-8.470540556008558,-2.8018593146475452,-2.291156752819335,0.053734882460746085,0.026265117539253806,0.34337206151865396
2.0,72.0,0.6,-8.630045275078185,-3.0151337278376062,-2.5076273888664247,0.052410006991740914,0.027589993008259,0.31025017479352424
2.0,73.0,0.6,-8.86099926284239,-3.2127463075097014,-2.7096348298425887,0.050576212580567825,0.02942378741943205,0.2644053145141976
2.0,74.0,0.6,-9.19336568055006,-3.3915031889840783,-2.894231427414713,0.04810559175846627,0.031894408241533605,0.20263979396165865
2.0,75.0,0.6,-9.667860719156208,-3.548988545176568,-3.059144984100099,0.04489599988821988,0.035104000111780026,0.12239999720549831
