Stot,Ntot,n_s,beta,mu_glob,V_offset,s2_s,s2_r,varsigma
2.0,32.0,0.64,,,,,,
2.0,33.0,0.64,-7.358114510475501,0.4412511076865656,1.2387457540082376,0.04003757468202714,0.03996242531797279,0.0009393670506794093
2.0,34.0,0.64,,,,,,
2.0,35.0,0.64,,,,,,
2.0,36.0,0.64,,,,,,
2.0,37.0,0.64,,,,,,
2.0,38.0,0.64,,,,,,
2.0,39.0,0.64,,,,,,
2.0,40.0,0.64,,,,,,
2.0,41.0,0.64,,,,,,
2.0,42.0,0.64,,,,,,
2.0,43.0,0.64,,,,,,
2.0,44.0,0.64,,,,,,
2.0,45.0,0.64,,,,,,
2.0,46.0,0.64,,,,,,
2.0,47.0,0.64,,,,,,
2.0,48.0,0.64,,,,,,
2.0,49.0,0.64,,,,,,
2.0,50.0,0.64,,,,,,
2.0,51.0,0.64,,,,,,
2.0,52.0,0.64,,,,,,
2.0,53.0,0.64,,,,,,
2.0,54.0,0.64,,,,,,
2.0,55.0,0.64,,,,,,
2.0,56.0,0.64,,,,,,
2.0,57.0,0.64,,,,,,
2.0,58.0,0.64,,,,,,
2.0,59.0,0.64,-17.01467660530323,-0.20106408061199293,0.5681389572363645,0.014268895548342526,0.0657311044516574,-0.6432776112914365
2.0,60.0,0.64,-13.146919695705524,-0.282439887279869,0.4889472551993053,0.019932824985664774,0.0600671750143351,-0.5016793753583799
2.0,61.0,0.64,-10.65980990443845,-0.38177025250211305,0.39365795795788644,0.025473870602261424,0.05452612939773847,-0.3631532349434635
2.0,62.0,0.64,-9.052859931396256,-0.4996559208545959,0.28209865269267015,0.030875710738977998,0.04912428926102186,-0.22810723152554868
2.0,63.0,0.64,-8.018218154177902,-0.6375831340121288,0.15204497032372938,0.035856497181208404,0.044143502818791515,-0.103587570469789
2.0,64.0,0.64,-7.3634036210880955,-0.7974197487265321,0.0,0.03999999999999996,0.03999999999999996,0.0
2.0,65.0,0.64,-6.95975213676239,-0.979602902953073,-0.17581900158540786,0.043077726559912946,0.036922273440086986,0.07694316399782457
2.0,66.0,0.64,-6.714519382060657,-1.1817842894645691,-0.3734166406417299,0.045183067150004086,0.034816932849995846,0.1295766787501031
2.0,67.0,0.64,-6.565469838823423,-1.3996737554922911,-0.5881984411681016,0.04656569379583304,0.03343430620416689,0.164142344895827
2.0,68.0,0.64,-6.476769526766335,-1.6286942050097881,-0.8152472424702859,0.047426164127788654,0.03257383587221126,0.1856541031947177
2.0,69.0,0.64,-6.4319801866292226,-1.8645823358930733,-1.050102324557727,0.047872964658881356,0.03212703534111854,0.19682411647203543
2.0,70.0,0.64,-6.4239653087014315,-2.103318406770847,-1.2886535353780229,0.047952917873280536,0.03204708212671938,0.19882294683201462
2.0,71.0,0.64,-6.451576449683432,-2.3409921828237747,-1.5269641517116068,0.047677480181698845,0.03232251981830107,0.19193700454247245
2.0,72.0,0.64,-6.51683820116622,-2.5737493139391803,-1.7612074388866452,0.04703272240317389,0.0329672775968261,0.17581806007934742
2.0,73.0,0.64,-6.627007194915863,-2.797809098475124,-1.9876491792364652,0.04598502273904288,0.03401497726095702,0.14962556847607345
2.0,74.0,0.64,-6.793899533169879,-3.009524310483883,-2.2027087125091516,0.044478866878405264,0.035521133121594634,0.11197167196013301
2.0,75.0,0.64,-7.037570791934687,-3.205536102005761,-2.4030921250266735,0.04244779205794145,0.0375522079420585,0.06119480144853692
2.0,76.0,0.64,-7.383901995076342,-3.3831392673719214,-2.5860097903051167,0.039854376294787865,0.04014562370521206,-0.0036405926303024537
2.0,77.0,0.64,-7.864006047473231,-3.540672212110635,-2.749444936855109,0.03675112465232007,0.043248875347679794,-0.0812218836919967
2.0,78.0,0.64,-8.493914450210854,-3.6778662092289096,-2.892389478638015,0.033369302815428284,0.04663069718457164,-0.1657674296142921
2.0,79.0,0.64,-9.195165878936539,-3.7964528900749146,-3.0154900958708133,0.030300881482897828,0.049699118517102056,-0.24247796292755322
2.0,80.0,0.64,-9.379379805370984,-3.904746394031147,-3.1247213646491967,0.02959137916682322,0.050408620833176626,-0.26021552082941807
2.0,81.0,0.64,-6.963262642984303,-4.074730146380983,-3.271008198913783,0.04304880679789469,0.03695119320210523,0.07622016994736834
2.1,32.0,0.64,,,,,,
2.1,33.0,0.64,-6.845348736836984,0.4749806085280062,1.2808343927170798,0.04403711628710046,0.03996288371289941,0.04850276874048878
2.1,34.0,0.64,,,,,,
2.1,35.0,0.64,,,,,,
2.1,36.0,0.64,,,,,,
2.1,37.0,0.64,,,,,,
2.1,38.0,0.64,,,,,,
2.1,39.0,0.64,,,,,,
2.1,40.0,0.64,,,,,,
2.1,41.0,0.64,,,,,,
2.1,42.0,0.64,,,,,,
