Stot,Ntot,n_s,beta,mu_glob,V_offset,s2_s,s2_r,varsigma
2.0,35.0,0.7,,,,,,
2.0,36.0,0.7,-5.560729261670653,0.5873355119766833,1.992190486999072,0.04003588466759161,0.03996411533240827,0.0008971166897917354
2.0,37.0,0.7,,,,,,
2.0,38.0,0.7,,,,,,
2.0,39.0,0.7,,,,,,
2.0,40.0,0.7,,,,,,
2.0,41.0,0.7,,,,,,
2.0,42.0,0.7,,,,,,
2.0,43.0,0.7,,,,,,
2.0,44.0,0.7,,,,,,
2.0,45.0,0.7,,,,,,
2.0,46.0,0.7,,,,,,
2.0,47.0,0.7,,,,,,
2.0,48.0,0.7,,,,,,
2.0,49.0,0.7,,,,,,
2.0,50.0,0.7,,,,,,
2.0,51.0,0.7,,,,,,
2.0,52.0,0.7,,,,,,
2.0,53.0,0.7,,,,,,
2.0,54.0,0.7,,,,,,
2.0,55.0,0.7,,,,,,
2.0,56.0,0.7,,,,,,
2.0,57.0,0.7,,,,,,
2.0,58.0,0.7,,,,,,
2.0,59.0,0.7,,,,,,
2.0,60.0,0.7,,,,,,
2.0,61.0,0.7,,,,,,
2.0,62.0,0.7,-16.231151145266207,-0.20660359689035812,1.1862196173149897,0.011047317281806945,0.06895268271819299,-0.7238170679548261
2.0,63.0,0.7,-12.474990431783386,-0.2899251236822144,1.103531659133288,0.016251314644015562,0.06374868535598442,-0.5937171338996108
2.0,64.0,0.7,-10.03363639067776,-0.39161653672249,1.0028858426782694,0.021156675038647394,0.0588433249613525,-0.4710831240338145
2.0,65.0,0.7,-8.405882005525454,-0.5120606577872144,0.883866037793884,0.02571082529144813,0.054289174708551796,-0.35722936771379615
2.0,66.0,0.7,-7.306475946750817,-0.6518038808886019,0.7458781038935797,0.029846471046910666,0.05015352895308928,-0.2538382238272328
2.0,67.0,0.7,-6.565469838823421,-0.8114753143241905,0.5881984411680996,0.0334343062041669,0.04656569379583303,-0.16414234489582674
2.0,68.0,0.7,-6.074813219393513,-0.9912528656593359,0.41043673681638787,0.03634100201576797,0.04365899798423195,-0.09147494960579988
2.0,69.0,0.7,-5.76006086323801,-1.190005211908039,0.2134571195861515,0.03850997125990066,0.041490028740099286,-0.03725071850248284
2.0,70.0,0.7,-5.565200688840262,-1.4048206283025373,0.0,0.03999999999999993,0.03999999999999993,0.0
2.0,71.0,0.7,-5.451220684219368,-1.6315446932085755,-0.22581344409910445,0.040932644354270686,0.03906735564572926,0.02331610885676785
2.0,72.0,0.7,-5.394154085990449,-1.8657160764212084,-0.45950073732911945,0.04141389598114728,0.03858610401885266,0.03534739952868281
2.0,73.0,0.7,-5.38355439284531,-2.1030221418966484,-0.6967092707624293,0.04150704740036065,0.03849295259963932,0.037676185009016656
2.0,74.0,0.7,-5.415144198791484,-2.33935700689033,-0.9333226831659869,0.04123542148194318,0.03876457851805674,0.030885537048580578
2.0,75.0,0.7,-5.491301636317693,-2.570773988272453,-1.1653794548651035,0.04059625916023706,0.039403740839762814,0.014906479005928121
2.0,76.0,0.7,-5.61959527848102,-2.7934875390448535,-1.3890720594950396,0.0395701597017455,0.04042984029825443,-0.010746007456361598
2.0,77.0,0.7,-5.8120133547213015,-3.0039789280445657,-1.6008455295094737,0.03813087639964943,0.04186912360035052,-0.04672809000876362
2.0,78.0,0.7,-6.086852211968252,-3.1991837617181456,-1.7975547365359072,0.03626235516965767,0.04373764483034229,-0.09344112075855772
2.0,79.0,0.7,-6.466382623409157,-3.3767263277862423,-1.9767029632387647,0.03398142305242951,0.04601857694757045,-0.15046442368926186
2.0,80.0,0.7,-6.971266568259474,-3.535181228780425,-2.1367136849687176,0.03136972526644312,0.0486302747335568,-0.21575686833892124
2.0,81.0,0.7,-7.60030562713796,-3.6742703643627297,-2.2771602608009176,0.02862522478795619,0.05137477521204373,-0.2843693803010945
2.0,82.0,0.7,-8.238724319020548,-3.795789228668692,-2.399652864200055,0.026271199470114907,0.05372880052988504,-0.34322001324712686
2.0,83.0,0.7,-8.188783041154972,-3.9108176385330187,-2.514615991102059,0.026442073151004296,0.053557926848995595,-0.3389481712248917
2.0,84.0,0.7,-5.304234954483141,-4.138518120672895,-2.731475399466777,0.04220411647146229,0.03779588352853761,0.05510291178655857
2.1,35.0,0.7,,,,,,
2.1,36.0,0.7,-5.109811595681585,0.6403226983747964,2.0494132097039555,0.044035329682288134,0.039964670317711774,0.048460230530671
2.1,37.0,0.7,,,,,,
2.1,38.0,0.7,,,,,,
2.1,39.0,0.7,,,,,,
2.1,40.0,0.7,,,,,,
2.1,41.0,0.7,,,,,,
2.1,42.0,0.7,,,,,,
2.1,43.0,0.7,,,,,,
2.1,44.0,0.7,,,,,,
2.1,45.0,0.7,,,,,,
2.1,46.0,0.7,,,,,,
2.1,47.0,0.7,,,,,,
2.1,48.0,0.7,,,,,,
2.1,49.0,0.7,,,,,,
2.1,50.0,0.7,,,,,,
2.1,51.0,0.7,,,,,,
2.1,52.0,0.7,,,,,,
2.1,53.0,0.7,,,,,,
2.1,54.0,0.7,,,,,,
2.1,55.0,0.7,,,,,,
2.1,56.0,0.7,,,,,,
2.1,57.0,0.7,,,,,,
2.1,58.0,0.7,,,,,,
2.1,59.0,0.7,,,,,,
2.1,60.0,0.7,,,,,,
2.1,61.0,0.7,,,,,,
2.1,62.0,0.7,-15.508322258275063,-0.21208562361131553,1.180812310594376,0.011895500142411052,0.07210449985758885,-0.7167738061330698
2.1,63.0,0.7,-11.95778492536518,-0.29634410310556725,1.097270560370699,0.01715775350996218,0.0668422464900378,-0.5914820592866146
2.1,64.0,0.7,-9.63600698443572,-0.39858704613037993,0.9961848529392686,0.02214396439045741,0.06185603560954246,-0.47276275260815603
2.1,65.0,0.7,-8.08291125479386,-0.5191771506024279,0.8771691556207419,0.026812310038596878,0.05718768996140307,-0.36161166574769293
2.1,66.0,0.7,-7.027865243677157,-0.6585761661436138,0.7397472187228918,0.031101977415597972,0.052898022584401946,-0.2594767282000476
2.1,67.0,0.7,-6.310459539309774,-0.817388551698139,0.5832376512502372,0.03488003143216825,0.04911996856783168,-0.16952306113885043
