beta,Ntot,n_s,n_r,mu_s,mu_r,V_offset,mu_glob,s2_s,s2_r,sigma2_s,sigma2_r,S2_tot,varsigma,file_mtime,V,shift,tp
0.0,23,0.46,-1.1102230246251565e-16,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,24,0.46,0.01999999999999985,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,25,0.46,0.03999999999999987,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,26,0.46,0.05999999999999989,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,27,0.46,0.0799999999999999,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,28,0.46,0.09999999999999992,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,29,0.46,0.11999999999999983,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,30,0.46,0.13999999999999985,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,31,0.46,0.15999999999999986,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,32,0.46,0.17999999999999988,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,33,0.46,0.1999999999999999,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,34,0.46,0.21999999999999992,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,35,0.46,0.23999999999999982,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,36,0.46,0.25999999999999984,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,37,0.46,0.27999999999999986,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,38,0.46,0.2999999999999999,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,39,0.46,0.3199999999999999,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,40,0.46,0.3399999999999999,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,41,0.46,0.3599999999999998,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,42,0.46,0.37999999999999984,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,43,0.46,0.39999999999999986,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,44,0.46,0.4199999999999999,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,45,0.46,0.4399999999999999,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,46,0.46,0.4599999999999999,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,47,0.46,0.4799999999999998,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,48,0.46,0.49999999999999983,,5.0,,5.0,,0.6931471805599456,,69.31471805599459,,,1764991820.0,0.3,-2,1.41421356237
0.0,49,0.46,0.5199999999999998,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,50,0.46,0.5399999999999998,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,51,0.46,0.5599999999999998,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,52,0.46,0.5799999999999998,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,53,0.46,0.5999999999999999,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,54,0.46,0.6199999999999999,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,55,0.46,0.6399999999999999,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,56,0.46,0.6599999999999999,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,57,0.46,0.6799999999999997,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,58,0.46,0.6999999999999997,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,59,0.46,0.7199999999999998,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,60,0.46,0.7399999999999998,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,61,0.46,0.7599999999999998,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,62,0.46,0.7799999999999998,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,63,0.46,0.7999999999999998,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,64,0.46,0.8199999999999998,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,65,0.46,0.8399999999999999,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,66,0.46,0.8599999999999999,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,67,0.46,0.8799999999999999,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,68,0.46,0.8999999999999999,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,69,0.46,0.9199999999999997,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,70,0.46,0.9399999999999997,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,71,0.46,0.9599999999999997,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,72,0.46,0.9799999999999998,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,73,0.46,0.9999999999999998,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,74,0.46,1.0199999999999998,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.1,23,0.46,-1.1102230246251565e-16,-2.2074092745134557,,,,0.6816754357106887,,74.0951560555096,,,,1764991820.0,0.3,-2,1.41421356237
0.1,24,0.46,0.01999999999999985,-2.2074092745134557,,,,0.6816754357106887,,74.0951560555096,,,,1764991820.0,0.3,-2,1.41421356237
0.1,25,0.46,0.03999999999999987,-2.2074092745134557,,,,0.6816754357106887,,74.0951560555096,,,,1764991820.0,0.3,-2,1.41421356237
0.1,26,0.46,0.05999999999999989,-2.2074092745134557,,,,0.6816754357106887,,74.0951560555096,,,,1764991820.0,0.3,-2,1.41421356237
0.1,27,0.46,0.0799999999999999,-2.2074092745134557,,,,0.6816754357106887,,74.0951560555096,,,,1764991820.0,0.3,-2,1.41421356237
0.1,28,0.46,0.09999999999999992,-2.2074092745134557,,,,0.6816754357106887,,74.0951560555096,,,,1764991820.0,0.3,-2,1.41421356237
0.1,29,0.46,0.11999999999999983,-2.2074092745134557,,,,0.6816754357106887,,74.0951560555096,,,,1764991820.0,0.3,-2,1.41421356237
0.1,30,0.46,0.13999999999999985,-2.2074092745134557,,,,0.6816754357106887,,74.0951560555096,,,,1764991820.0,0.3,-2,1.41421356237
0.1,31,0.46,0.15999999999999986,-2.2074092745134557,,,,0.6816754357106887,,74.0951560555096,,,,1764991820.0,0.3,-2,1.41421356237
0.1,32,0.46,0.17999999999999988,-2.2074092745134557,,,,0.6816754357106887,,74.0951560555096,,,,1764991820.0,0.3,-2,1.41421356237
0.1,33,0.46,0.1999999999999999,-2.2074092745134557,,,,0.6816754357106887,,74.0951560555096,,,,1764991820.0,0.3,-2,1.41421356237
0.1,34,0.46,0.21999999999999992,-2.2074092745134557,,,,0.6816754357106887,,74.0951560555096,,,,1764991820.0,0.3,-2,1.41421356237
0.1,35,0.46,0.23999999999999982,-2.2074092745134557,,,,0.6816754357106887,,74.0951560555096,,,,1764991820.0,0.3,-2,1.41421356237
0.1,36,0.46,0.25999999999999984,-2.2074092745134557,,,,0.6816754357106887,,74.0951560555096,,,,1764991820.0,0.3,-2,1.41421356237
0.1,37,0.46,0.27999999999999986,-2.2074092745134557,,,,0.6816754357106887,,74.0951560555096,,,,1764991820.0,0.3,-2,1.41421356237
0.1,38,0.46,0.2999999999999999,-2.2074092745134557,,,,0.6816754357106887,,74.0951560555096,,,,1764991820.0,0.3,-2,1.41421356237
0.1,39,0.46,0.3199999999999999,-2.2074092745134557,,,,0.6816754357106887,,74.0951560555096,,,,1764991820.0,0.3,-2,1.41421356237
0.1,40,0.46,0.3399999999999999,-2.2074092745134557,,,,0.6816754357106887,,74.0951560555096,,,,1764991820.0,0.3,-2,1.41421356237
0.1,41,0.46,0.3599999999999998,-2.2074092745134557,,,,0.6816754357106887,,74.0951560555096,,,,1764991820.0,0.3,-2,1.41421356237
0.1,42,0.46,0.37999999999999984,-2.2074092745134557,,,,0.6816754357106887,,74.0951560555096,,,,1764991820.0,0.3,-2,1.41421356237
0.1,43,0.46,0.39999999999999986,-2.2074092745134557,-4.724363641059451,-2.5169543665459955,-4.724363641059451,0.6816754357106887,0.6499982596234926,74.0951560555096,81.24978245293661,66.58368476670906,-0.04605638565454778,1764991820.0,0.3,-2,1.41421356237
0.1,44,0.46,0.4199999999999999,-2.2074092745134557,-3.8748418261025535,-1.6674325515890978,-3.8748418261025535,0.6816754357106887,0.6636031006645752,74.0951560555096,79.00036912673517,67.26392681876318,-0.03204021192250001,1764991820.0,0.3,-2,1.41421356237
0.1,45,0.46,0.4399999999999999,-2.2074092745134557,-3.036649270189688,-0.8292399956762324,-3.036649270189688,0.6816754357106887,0.6743318149553748,74.0951560555096,76.62861533583805,67.80036253330317,-0.01680862452512834,1764991820.0,0.3,-2,1.41421356237
0.1,46,0.46,0.4599999999999999,-2.2074092745134557,-2.2074092745134646,-8.881784197001252e-15,-2.2074092745134646,0.6816754357106887,0.6816754357106886,74.0951560555096,74.09515605550965,68.16754357106886,-2.8768793005623146e-16,1764991820.0,0.3,-2,1.41421356237
0.1,47,0.46,0.4799999999999998,-2.2074092745134557,-1.382701482295067,0.8247077922183887,-1.382701482295067,0.6816754357106887,0.6861268687895771,74.0951560555096,71.47154883224763,68.39011522501328,0.018023401884963784,1764991820.0,0.3,-2,1.41421356237
0.1,48,0.46,0.49999999999999983,-2.2074092745134557,-0.5602937765922908,1.6471154979211649,-0.5602937765922908,0.6816754357106887,0.6882367821569713,74.0951560555096,68.82367821569716,68.495610893383,0.03688441671591824,1764991820.0,0.3,-2,1.41421356237
0.1,49,0.46,0.5199999999999998,-2.2074092745134557,0.26160233948982264,2.4690116140032785,0.26160233948982264,0.6816754357106887,0.6867618950205058,74.0951560555096,66.03479759812558,68.42186653655973,0.05752059604120855,1764991820.0,0.3,-2,1.41421356237
0.1,50,0.46,0.5399999999999998,-2.2074092745134557,1.0863953566022195,3.293804631115675,1.0863953566022195,0.6816754357106887,0.6820688292250472,74.0951560555096,63.154521224541426,68.1872132467868,0.07971337381467475,1764991820.0,0.3,-2,1.41421356237
0.1,51,0.46,0.5599999999999998,-2.2074092745134557,1.9160551447120642,4.12346441922552,1.9160551447120642,0.6816754357106887,0.6745364361114639,74.0951560555096,60.22646750995215,67.81059359110763,0.10324985789647292,1764991820.0,0.3,-2,1.41421356237
0.1,52,0.46,0.5799999999999998,-2.2074092745134557,2.754514616944304,4.96192389145776,2.754514616944304,0.6816754357106887,0.6638212806945063,74.0951560555096,57.22597247366435,67.27483582025975,0.12845749782067736,1764991820.0,0.3,-2,1.41421356237
0.1,53,0.46,0.5999999999999999,-2.2074092745134557,3.6037027981615792,5.811112072675035,3.6037027981615792,0.6816754357106887,0.6503557887783626,74.0951560555096,54.19631573153023,66.60156122445257,0.15510649341532914,1764991820.0,0.3,-2,1.41421356237
0.1,54,0.46,0.6199999999999999,-2.2074092745134557,4.466487641077538,6.673896915590993,4.466487641077538,0.6816754357106887,0.634199060808444,74.0951560555096,51.14508554906807,65.79372482595663,0.1832483729862326,1764991820.0,0.3,-2,1.41421356237
0.1,55,0.46,0.6399999999999999,-2.2074092745134557,,,,0.6816754357106887,,74.0951560555096,,,,1764991820.0,0.3,-2,1.41421356237
0.1,56,0.46,0.6599999999999999,-2.2074092745134557,,,,0.6816754357106887,,74.0951560555096,,,,1764991820.0,0.3,-2,1.41421356237
0.1,57,0.46,0.6799999999999997,-2.2074092745134557,,,,0.6816754357106887,,74.0951560555096,,,,1764991820.0,0.3,-2,1.41421356237
0.1,58,0.46,0.6999999999999997,-2.2074092745134557,,,,0.6816754357106887,,74.0951560555096,,,,1764991820.0,0.3,-2,1.41421356237
0.1,59,0.46,0.7199999999999998,-2.2074092745134557,,,,0.6816754357106887,,74.0951560555096,,,,1764991820.0,0.3,-2,1.41421356237
0.1,60,0.46,0.7399999999999998,-2.2074092745134557,,,,0.6816754357106887,,74.0951560555096,,,,1764991820.0,0.3,-2,1.41421356237
0.1,61,0.46,0.7599999999999998,-2.2074092745134557,,,,0.6816754357106887,,74.0951560555096,,,,1764991820.0,0.3,-2,1.41421356237
0.1,62,0.46,0.7799999999999998,-2.2074092745134557,,,,0.6816754357106887,,74.0951560555096,,,,1764991820.0,0.3,-2,1.41421356237
0.1,63,0.46,0.7999999999999998,-2.2074092745134557,,,,0.6816754357106887,,74.0951560555096,,,,1764991820.0,0.3,-2,1.41421356237
0.1,64,0.46,0.8199999999999998,-2.2074092745134557,,,,0.6816754357106887,,74.0951560555096,,,,1764991820.0,0.3,-2,1.41421356237
