beta,Ntot,n_s,n_r,mu_s,mu_r,V_offset,mu_glob,s2_s,s2_r,S2_tot,varsigma,file_mtime,V,shift,tp
0.1,28,0.44,0.12000000000000005,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,29,0.44,0.13999999999999996,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,30,0.44,0.15999999999999998,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,31,0.44,0.18,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,32,0.44,0.2,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,33,0.44,0.22000000000000003,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,34,0.44,0.24000000000000005,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,35,0.44,0.25999999999999995,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,36,0.44,0.27999999999999997,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,37,0.44,0.3,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,38,0.44,0.32,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,39,0.44,0.34,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,40,0.44,0.36000000000000004,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,41,0.44,0.37999999999999995,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,42,0.44,0.39999999999999997,-3.0366492701896832,-4.724363641059447,-1.6877143708697635,-4.724363641059447,0.6743318149553748,0.6499982596234927,33.10825186447168,0.018374237509950136,1764991820.0,0.3,-2,1.41421356237
0.1,43,0.44,0.42,-3.0366492701896832,-3.874841826102549,-0.8381925559128658,-3.874841826102549,0.6743318149553748,0.6636031006645753,33.44837289049875,0.008018861131094837,1764991820.0,0.3,-2,1.41421356237
0.1,44,0.44,0.44,-3.0366492701896832,-3.0366492701896832,0.0,-3.0366492701896832,0.6743318149553748,0.6743318149553748,33.716590747768734,0.0,1764991820.0,0.3,-2,1.41421356237
0.1,45,0.44,0.46,-3.0366492701896832,-2.20740927451346,0.8292399956762231,-2.20740927451346,0.6743318149553748,0.6816754357106886,33.900181266651586,-0.005415620566709109,1764991820.0,0.3,-2,1.41421356237
0.1,46,0.44,0.48000000000000004,-3.0366492701896832,-1.3827014822950576,1.6539477878946256,-1.3827014822950576,0.6743318149553748,0.6861268687895771,34.01146709362379,-0.008669909623226429,1764991820.0,0.3,-2,1.41421356237
0.1,47,0.44,0.49999999999999994,-3.0366492701896832,-0.5602937765922862,2.476355493597397,-0.5602937765922862,0.6743318149553748,0.6882367821569713,34.06421492780865,-0.01020496673053006,1764991820.0,0.3,-2,1.41421356237
0.1,48,0.44,0.52,-3.0366492701896832,0.2616023394898318,3.298251609679515,0.2616023394898318,0.6743318149553748,0.6867618950205057,34.02734274939701,-0.009132420474818872,1764991820.0,0.3,-2,1.41421356237
0.1,49,0.44,0.54,-3.0366492701896832,1.0863953566022286,4.123044626791912,1.0863953566022286,0.6743318149553748,0.6820688292250471,33.91001610451055,-0.005704077407267279,1764991820.0,0.3,-2,1.41421356237
0.1,50,0.44,0.56,-3.0366492701896832,1.9160551447120735,4.952704414901756,1.9160551447120735,0.6743318149553748,0.6745364361114637,33.72170627667096,-0.00015169840043840704,1764991820.0,0.3,-2,1.41421356237
0.1,51,0.44,0.5800000000000001,-3.0366492701896832,2.7545146169443133,5.7911638871339965,2.7545146169443133,0.6743318149553748,0.6638212806945062,33.453827391247025,0.007854508049218441,1764991820.0,0.3,-2,1.41421356237
0.1,52,0.44,0.6000000000000001,-3.0366492701896832,3.6037027981615886,6.640352068351271,3.6037027981615886,0.6743318149553748,0.6503557887783625,33.11719009334343,0.01809938140089323,1764991820.0,0.3,-2,1.41421356237
0.1,53,0.44,0.6200000000000001,-3.0366492701896832,4.466487641077547,7.50313691126723,4.466487641077547,0.6743318149553748,0.6341990608084438,32.71327189409546,0.030670085735275125,1764991820.0,0.3,-2,1.41421356237
0.1,54,0.44,0.6400000000000001,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,55,0.44,0.6600000000000001,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,56,0.44,0.6800000000000002,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,57,0.44,0.7,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,58,0.44,0.72,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,59,0.44,0.74,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,60,0.44,0.76,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,61,0.44,0.78,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,62,0.44,0.8,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,63,0.44,0.8200000000000001,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,64,0.44,0.8400000000000001,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,65,0.44,0.8600000000000001,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,66,0.44,0.8800000000000001,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,67,0.44,0.9000000000000001,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,68,0.44,0.9200000000000002,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,69,0.44,0.94,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,70,0.44,0.96,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,71,0.44,0.98,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.1,72,0.44,1.0,-3.0366492701896832,,,,0.6743318149553748,,,,1764991820.0,0.3,-2,1.41421356237
0.2,22,0.44,0.0,-1.8372122133246471,,,,0.6592596021946155,,,,1764991820.0,0.3,-2,1.41421356237
0.2,23,0.44,0.020000000000000018,-1.8372122133246471,,,,0.6592596021946155,,,,1764991820.0,0.3,-2,1.41421356237
0.2,24,0.44,0.03999999999999998,-1.8372122133246471,,,,0.6592596021946155,,,,1764991820.0,0.3,-2,1.41421356237
0.2,25,0.44,0.06,-1.8372122133246471,,,,0.6592596021946155,,,,1764991820.0,0.3,-2,1.41421356237
0.2,26,0.44,0.08000000000000002,-1.8372122133246471,,,,0.6592596021946155,,,,1764991820.0,0.3,-2,1.41421356237
0.2,27,0.44,0.10000000000000003,-1.8372122133246471,,,,0.6592596021946155,,,,1764991820.0,0.3,-2,1.41421356237
0.2,28,0.44,0.12000000000000005,-1.8372122133246471,,,,0.6592596021946155,,,,1764991820.0,0.3,-2,1.41421356237
0.2,29,0.44,0.13999999999999996,-1.8372122133246471,,,,0.6592596021946155,,,,1764991820.0,0.3,-2,1.41421356237
0.2,30,0.44,0.15999999999999998,-1.8372122133246471,,,,0.6592596021946155,,,,1764991820.0,0.3,-2,1.41421356237
0.2,31,0.44,0.18,-1.8372122133246471,,,,0.6592596021946155,,,,1764991820.0,0.3,-2,1.41421356237
0.2,32,0.44,0.2,-1.8372122133246471,,,,0.6592596021946155,,,,1764991820.0,0.3,-2,1.41421356237
0.2,33,0.44,0.22000000000000003,-1.8372122133246471,,,,0.6592596021946155,,,,1764991820.0,0.3,-2,1.41421356237
0.2,34,0.44,0.24000000000000005,-1.8372122133246471,,,,0.6592596021946155,,,,1764991820.0,0.3,-2,1.41421356237
0.2,35,0.44,0.25999999999999995,-1.8372122133246471,,,,0.6592596021946155,,,,1764991820.0,0.3,-2,1.41421356237
0.2,36,0.44,0.27999999999999997,-1.8372122133246471,,,,0.6592596021946155,,,,1764991820.0,0.3,-2,1.41421356237
