beta,Ntot,n_s,n_r,mu_s,mu_r,V_offset,mu_glob,s2_s,s2_r,S2_tot,varsigma,file_mtime,V,shift,tp
0.1,42,0.7,0.14,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.1,43,0.7,0.16000000000000003,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.1,44,0.7,0.18000000000000005,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.1,45,0.7,0.20000000000000007,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.1,46,0.7,0.22000000000000008,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.1,47,0.7,0.24,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.1,48,0.7,0.26,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.1,49,0.7,0.28,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.1,50,0.7,0.30000000000000004,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.1,51,0.7,0.32000000000000006,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.1,52,0.7,0.3400000000000001,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.1,53,0.7,0.3600000000000001,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.1,54,0.7,0.3800000000000001,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.1,55,0.7,0.40000000000000013,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.1,56,0.7,0.42000000000000015,,-4.366337975505361,,-4.366337975505361,,0.6627923488615458,,,1765078400.0,-0.1,-2,1.41421356237
0.1,57,0.7,0.43999999999999995,,-3.551667510578615,,-3.551667510578615,,0.6735641553348064,,,1765078400.0,-0.1,-2,1.41421356237
0.1,58,0.7,0.45999999999999996,,-2.7445882240469888,,-2.7445882240469888,,0.6815075196501933,,,1765078400.0,-0.1,-2,1.41421356237
0.1,59,0.7,0.48,,-1.9428804095133216,,-1.9428804095133216,,0.6865832864974503,,,1765078400.0,-0.1,-2,1.41421356237
0.1,60,0.7,0.5,,-1.1443877840011023,,-1.1443877840011023,,0.688035687858096,,,1765078400.0,-0.1,-2,1.41421356237
0.1,61,0.7,0.52,,-0.3458301716380675,,-0.3458301716380675,,0.6868204531473338,,,1765078400.0,-0.1,-2,1.41421356237
0.1,62,0.7,0.54,,0.4552061071561823,,0.4552061071561823,,0.6821691804059317,,,1765078400.0,-0.1,-2,1.41421356237
0.1,63,0.7,0.56,,1.2626537421393746,,1.2626537421393746,,0.67398539031144,,,1765078400.0,-0.1,-2,1.41421356237
0.1,64,0.7,0.5800000000000001,,2.0761337686219457,,2.0761337686219457,,0.6635109207111367,,,1765078400.0,-0.1,-2,1.41421356237
0.1,65,0.7,0.6000000000000001,,2.9012523475821475,,2.9012523475821475,,0.6497771262399744,,,1765078400.0,-0.1,-2,1.41421356237
0.1,66,0.7,0.6200000000000001,,3.741435197041527,,3.741435197041527,,0.6330879807625577,,,1765078400.0,-0.1,-2,1.41421356237
0.1,67,0.7,0.6400000000000001,,4.598617338567607,,4.598617338567607,,0.6138581047337912,,,1765078400.0,-0.1,-2,1.41421356237
0.1,68,0.7,0.6600000000000001,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.1,69,0.7,0.6799999999999999,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.1,70,0.7,0.7,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.1,71,0.7,0.72,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.1,72,0.7,0.74,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.1,73,0.7,0.76,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.1,74,0.7,0.78,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.1,75,0.7,0.8,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.1,76,0.7,0.8200000000000001,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.1,77,0.7,0.8400000000000001,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
