beta,Ntot,n_s,n_r,mu_s,mu_r,V_offset,mu_glob,s2_s,s2_r,sigma2_s,sigma2_r,S2_tot,varsigma,file_mtime,V,shift,tp
0.0,23,0.46,-1.1102230246251565e-16,,,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.0,24,0.46,0.01999999999999985,,,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.0,25,0.46,0.03999999999999987,,,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.0,26,0.46,0.05999999999999989,,,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.0,27,0.46,0.0799999999999999,,,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.0,28,0.46,0.09999999999999992,,,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.0,29,0.46,0.11999999999999983,,,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.0,30,0.46,0.13999999999999985,,,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.0,31,0.46,0.15999999999999986,,,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.0,32,0.46,0.17999999999999988,,,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.0,33,0.46,0.1999999999999999,,,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.0,34,0.46,0.21999999999999992,,,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.0,35,0.46,0.23999999999999982,,,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.0,36,0.46,0.25999999999999984,,,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.0,37,0.46,0.27999999999999986,,,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.0,38,0.46,0.2999999999999999,,,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.0,39,0.46,0.3199999999999999,,,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
