Ntot,S2_tot,V,V_offset,beta,file_mtime,mu_glob,mu_r,mu_s,n_r,n_s,s2_r,s2_s,shift,tp,varsigma
35.0,,1.0,,0.5,1764110114.0,,,,0.3199999999999999,0.38,,,-2.0,1.41421356237,
36.0,,1.0,,0.5,1764110114.0,,,,0.3399999999999999,0.38,,,-2.0,1.41421356237,
37.0,,1.0,,0.5,1764110114.0,,,,0.36,0.38,,,-2.0,1.41421356237,
38.0,,1.0,,0.5,1764110114.0,,,,0.38,0.38,,,-2.0,1.41421356237,
39.0,,1.0,,0.5,1764110114.0,-0.7663076958580144,-0.7663076958580144,,0.4,0.38,0.5364929145973308,,-2.0,1.41421356237,
40.0,,1.0,,0.5,1764110114.0,-0.5178292334476798,-0.5178292334476798,,0.42,0.38,0.5462408249103917,,-2.0,1.41421356237,
41.0,,1.0,,0.5,1764110114.0,-0.271697381055855,-0.271697381055855,,0.4399999999999999,0.38,0.554443538341,,-2.0,1.41421356237,
42.0,,1.0,,0.5,1764110114.0,-0.0272784943614304,-0.0272784943614304,,0.4599999999999999,0.38,0.5610468757693176,,-2.0,1.41421356237,
43.0,,1.0,,0.5,1764110114.0,0.2159985517989529,0.2159985517989529,,0.48,0.38,0.5659737644241778,,-2.0,1.41421356237,
44.0,,1.0,,0.5,1764110114.0,0.4586797156247148,0.4586797156247148,,0.5,0.38,0.5691191631907963,,-2.0,1.41421356237,
45.0,,1.0,,0.5,1764110114.0,0.7013216966738479,0.7013216966738479,,0.52,0.38,0.5704998768650504,,-2.0,1.41421356237,
46.0,,1.0,,0.5,1764110114.0,0.944500019012556,0.944500019012556,,0.54,0.38,0.5699410717342565,,-2.0,1.41421356237,
47.0,,1.0,,0.5,1764110114.0,,,,0.5599999999999999,0.38,,,-2.0,1.41421356237,
48.0,,1.0,,0.5,1764110114.0,,,,0.58,0.38,,,-2.0,1.41421356237,
49.0,,1.0,,0.5,1764110114.0,,,,0.6,0.38,,,-2.0,1.41421356237,
32.0,,1.0,,0.6,1764110114.0,,,-0.8687678936208492,0.26,0.38,,0.4847082898728124,-2.0,1.41421356237,
33.0,,1.0,,0.6,1764110114.0,,,-0.8687678936208492,0.28,0.38,,0.4847082898728124,-2.0,1.41421356237,
34.0,,1.0,,0.6,1764110114.0,,,-0.8687678936208492,0.3,0.38,,0.4847082898728124,-2.0,1.41421356237,
35.0,,1.0,,0.6,1764110114.0,,,-0.8687678936208492,0.3199999999999999,0.38,,0.4847082898728124,-2.0,1.41421356237,
36.0,,1.0,,0.6,1764110114.0,,,-0.8687678936208492,0.3399999999999999,0.38,,0.4847082898728124,-2.0,1.41421356237,
37.0,,1.0,,0.6,1764110114.0,,,-0.8687678936208492,0.36,0.38,,0.4847082898728124,-2.0,1.41421356237,
38.0,24.23541449364062,1.0,0.0,0.6,1764110114.0,-0.8687678936208492,-0.8687678936208492,-0.8687678936208492,0.38,0.38,0.4847082898728124,0.4847082898728124,-2.0,1.41421356237,0.0
39.0,24.51662770191532,1.0,0.2284712615807715,0.6,1764110114.0,-0.6402966320400776,-0.6402966320400776,-0.8687678936208492,0.4,0.38,0.4959568182038004,0.4847082898728124,-2.0,1.41421356237,-0.0114703054471366
40.0,24.769266578531607,1.0,0.4541791642879018,0.6,1764110114.0,-0.4145887293329473,-0.4145887293329473,-0.8687678936208492,0.42,0.38,0.5060623732684518,0.4847082898728124,-2.0,1.41421356237,-0.0215530033236306
41.0,24.989670150069166,1.0,0.6776239516126892,0.6,1764110114.0,-0.19114394200816,-0.19114394200816,-0.8687678936208492,0.4399999999999999,0.38,0.5148785161299542,0.4847082898728124,-2.0,1.41421356237,-0.0301826975665966
42.0,25.1743280661865,1.0,0.8993356389854208,0.6,1764110114.0,0.0305677453645716,0.0305677453645716,-0.8687678936208492,0.4599999999999999,0.38,0.5222648327746476,0.4847082898728124,-2.0,1.41421356237,-0.0372964700419156
43.0,25.32132574860449,1.0,1.1198786289321818,0.6,1764110114.0,0.2511107353113326,0.2511107353113326,-0.8687678936208492,0.48,0.38,0.5281447400713671,0.4847082898728124,-2.0,1.41421356237,-0.0428852448621777
44.0,25.428111536080543,1.0,1.3397476746935872,0.6,1764110114.0,0.4709797810727381,0.4709797810727381,-0.8687678936208492,0.5,0.38,0.5324161715704094,0.4847082898728124,-2.0,1.41421356237,-0.0469046645775318
45.0,25.492514923178017,1.0,1.5594348783887737,0.6,1764110114.0,0.6906669847679243,0.6906669847679243,-0.8687678936208492,0.52,0.38,0.5349923070543083,0.4847082898728124,-2.0,1.41421356237,-0.0493125308870342
46.0,25.511798858614988,1.0,1.7794507042413452,0.6,1764110114.0,0.910682810620496,0.910682810620496,-0.8687678936208492,0.54,0.38,0.535763664471787,0.4847082898728124,-2.0,1.41421356237,-0.0500311393974223
47.0,,1.0,,0.6,1764110114.0,,,-0.8687678936208492,0.5599999999999999,0.38,,0.4847082898728124,-2.0,1.41421356237,
48.0,,1.0,,0.6,1764110114.0,,,-0.8687678936208492,0.58,0.38,,0.4847082898728124,-2.0,1.41421356237,
49.0,,1.0,,0.6,1764110114.0,,,-0.8687678936208492,0.6,0.38,,0.4847082898728124,-2.0,1.41421356237,
32.0,,1.0,,0.7,1764110114.0,,,-0.7611442221511886,0.26,0.38,,0.4448696592857176,-2.0,1.41421356237,
33.0,,1.0,,0.7,1764110114.0,,,-0.7611442221511886,0.28,0.38,,0.4448696592857176,-2.0,1.41421356237,
34.0,,1.0,,0.7,1764110114.0,,,-0.7611442221511886,0.3,0.38,,0.4448696592857176,-2.0,1.41421356237,
35.0,,1.0,,0.7,1764110114.0,,,-0.7611442221511886,0.3199999999999999,0.38,,0.4448696592857176,-2.0,1.41421356237,
36.0,,1.0,,0.7,1764110114.0,,,-0.7611442221511886,0.3399999999999999,0.38,,0.4448696592857176,-2.0,1.41421356237,
37.0,21.934554397113203,1.0,-0.2167094433457185,0.7,1764110114.0,-0.9778536654969072,-0.9778536654969072,-0.7611442221511886,0.36,0.38,0.4325125165988105,0.4448696592857176,-2.0,1.41421356237,0.0140841049961486
38.0,22.24348296428588,1.0,0.0,0.7,1764110114.0,-0.7611442221511886,-0.7611442221511886,-0.7611442221511886,0.38,0.38,0.4448696592857176,0.4448696592857176,-2.0,1.41421356237,0.0
39.0,22.533469686237183,1.0,0.2133286480651981,0.7,1764110114.0,-0.5478155740859905,-0.5478155740859905,-0.7611442221511886,0.4,0.38,0.4564691281637696,0.4448696592857176,-2.0,1.41421356237,-0.0128691553493165
40.0,22.800440190284167,1.0,0.4237990030068067,0.7,1764110114.0,-0.3373452191443819,-0.3373452191443819,-0.7611442221511886,0.42,0.38,0.467147948325649,0.4448696592857176,-2.0,1.41421356237,-0.0244274768973811
41.0,23.040217891482524,1.0,0.6319242025577643,0.7,1764110114.0,-0.1292200195934243,-0.1292200195934243,-0.7611442221511886,0.4399999999999999,0.38,0.4767390563735832,0.4448696592857176,-2.0,1.41421356237,-0.0345801819648232
42.0,23.24877157333703,1.0,0.838210167445173,0.7,1764110114.0,0.0770659452939844,0.0770659452939844,-0.7611442221511886,0.4599999999999999,0.38,0.4850812036477636,0.4448696592857176,-2.0,1.41421356237,-0.0432405043802
43.0,23.422395849360704,1.0,1.043157160893586,0.7,1764110114.0,0.2820129387423974,0.2820129387423974,-0.7611442221511886,0.48,0.38,0.4920261746887107,0.4448696592857176,-2.0,1.41421356237,-0.0503327197036935
44.0,23.55781557225185,1.0,1.2472612690969953,0.7,1764110114.0,0.4861170469458067,0.4861170469458067,-0.7611442221511886,0.5,0.38,0.4974429636043564,0.4448696592857176,-2.0,1.41421356237,-0.0557917861244355
45.0,23.652233399350138,1.0,1.4510160368574296,0.7,1764110114.0,0.689871814706241,0.689871814706241,-0.7611442221511886,0.52,0.38,0.5012196766882879,0.4448696592857176,-2.0,1.41421356237,-0.0595609899191576
46.0,23.70335779073884,1.0,1.6549144199012524,0.7,1764110114.0,0.8937701977500638,0.8937701977500638,-0.7611442221511886,0.54,0.38,0.5032646523438359,0.4448696592857176,-2.0,1.41421356237,-0.061589368027147
47.0,,1.0,,0.7,1764110114.0,,,-0.7611442221511886,0.5599999999999999,0.38,,0.4448696592857176,-2.0,1.41421356237,
48.0,,1.0,,0.7,1764110114.0,,,-0.7611442221511886,0.58,0.38,,0.4448696592857176,-2.0,1.41421356237,
49.0,,1.0,,0.7,1764110114.0,,,-0.7611442221511886,0.6,0.38,,0.4448696592857176,-2.0,1.41421356237,
32.0,,1.0,,0.7999999999999999,1764110114.0,,,-0.6779038343054642,0.26,0.38,,0.4073569686708684,-2.0,1.41421356237,
33.0,,1.0,,0.7999999999999999,1764110114.0,,,-0.6779038343054642,0.28,0.38,,0.4073569686708684,-2.0,1.41421356237,
34.0,,1.0,,0.7999999999999999,1764110114.0,,,-0.6779038343054642,0.3,0.38,,0.4073569686708684,-2.0,1.41421356237,
35.0,,1.0,,0.7999999999999999,1764110114.0,,,-0.6779038343054642,0.3199999999999999,0.38,,0.4073569686708684,-2.0,1.41421356237,
36.0,,1.0,,0.7999999999999999,1764110114.0,,,-0.6779038343054642,0.3399999999999999,0.38,,0.4073569686708684,-2.0,1.41421356237,
37.0,20.05248218688589,1.0,-0.2064993345077942,0.7999999999999999,1764110114.0,-0.8844031688132584,-0.8844031688132584,-0.6779038343054642,0.36,0.38,0.3947423188045671,0.4073569686708684,-2.0,1.41421356237,0.0157270428527684
38.0,20.36784843354342,1.0,0.0,0.7999999999999999,1764110114.0,-0.6779038343054642,-0.6779038343054642,-0.6779038343054642,0.38,0.38,0.4073569686708684,0.4073569686708684,-2.0,1.41421356237,0.0
39.0,20.66995633970729,1.0,0.2028901313255499,0.7999999999999999,1764110114.0,-0.4750137029799142,-0.4750137029799142,-0.6779038343054642,0.4,0.38,0.4194412849174233,0.4073569686708684,-2.0,1.41421356237,-0.0146157979822879
40.0,20.953628111905587,1.0,0.4026847271886599,0.7999999999999999,1764110114.0,-0.2752191071168043,-0.2752191071168043,-0.6779038343054642,0.42,0.38,0.4307881558053551,0.4073569686708684,-2.0,1.41421356237,-0.0279560024275383
41.0,21.21375820567142,1.0,0.599898952852033,0.7999999999999999,1764110114.0,-0.0780048814534312,-0.0780048814534312,-0.6779038343054642,0.4399999999999999,0.38,0.4411933595559884,0.4073569686708684,-2.0,1.41421356237,-0.0398755262470112
42.0,21.445588166856872,1.0,0.7950466911890108,0.7999999999999999,1764110114.0,0.1171428568835467,0.1171428568835467,-0.6779038343054642,0.4599999999999999,0.38,0.4504665580034064,0.4073569686708684,-2.0,1.41421356237,-0.0502546129734528
43.0,21.644866130052424,1.0,0.988638682692693,0.7999999999999999,1764110114.0,0.3107348483872288,0.3107348483872288,-0.6779038343054642,0.48,0.38,0.4584376765312286,0.4073569686708684,-2.0,1.41421356237,-0.0589986414716584
44.0,21.807880427635748,1.0,1.1811820539377444,0.7999999999999999,1764110114.0,0.5032782196322803,0.5032782196322803,-0.6779038343054642,0.5,0.38,0.4649582484345615,0.4073569686708684,-2.0,1.41421356237,-0.06603264351484
45.0,21.930855484709348,1.0,1.3731809330060258,0.7999999999999999,1764110114.0,0.6952770987005618,0.6952770987005618,-0.6779038343054642,0.52,0.38,0.4698772507175054,0.4073569686708684,-2.0,1.41421356237,-0.0712697711339025
46.0,22.011059440134783,1.0,1.565157047299906,0.7999999999999999,1764110114.0,0.8872532129944419,0.8872532129944419,-0.6779038343054642,0.54,0.38,0.4730854089345229,0.4073569686708684,-2.0,1.41421356237,-0.0746538807484725
47.0,,1.0,,0.7999999999999999,1764110114.0,,,-0.6779038343054642,0.5599999999999999,0.38,,0.4073569686708684,-2.0,1.41421356237,
48.0,,1.0,,0.7999999999999999,1764110114.0,,,-0.6779038343054642,0.58,0.38,,0.4073569686708684,-2.0,1.41421356237,
49.0,,1.0,,0.7999999999999999,1764110114.0,,,-0.6779038343054642,0.6,0.38,,0.4073569686708684,-2.0,1.41421356237,
32.0,,1.0,,0.8999999999999999,1764110114.0,,,-0.6101177249070731,0.26,0.38,,0.372953651141394,-2.0,1.41421356237,
33.0,,1.0,,0.8999999999999999,1764110114.0,,,-0.6101177249070731,0.28,0.38,,0.372953651141394,-2.0,1.41421356237,
34.0,,1.0,,0.8999999999999999,1764110114.0,,,-0.6101177249070731,0.3,0.38,,0.372953651141394,-2.0,1.41421356237,
35.0,,1.0,,0.8999999999999999,1764110114.0,,,-0.6101177249070731,0.3199999999999999,0.38,,0.372953651141394,-2.0,1.41421356237,
36.0,,1.0,,0.8999999999999999,1764110114.0,,,-0.6101177249070731,0.3399999999999999,0.38,,0.372953651141394,-2.0,1.41421356237,
37.0,18.324114509273283,1.0,-0.1994359871001899,0.8999999999999999,1764110114.0,-0.809553712007263,-0.809553712007263,-0.6101177249070731,0.36,0.38,0.3600109292295372,0.372953651141394,-2.0,1.41421356237,0.0176580455024264
38.0,18.647682557069704,1.0,0.0,0.8999999999999999,1764110114.0,-0.6101177249070731,-0.6101177249070731,-0.6101177249070731,0.38,0.38,0.372953651141394,0.372953651141394,-2.0,1.41421356237,0.0
39.0,18.96242605360161,1.0,0.1954313589089842,0.8999999999999999,1764110114.0,-0.4146863659980888,-0.4146863659980888,-0.6101177249070731,0.4,0.38,0.3855433910026706,0.372953651141394,-2.0,1.41421356237,-0.0165982715314073
40.0,19.262100025785404,1.0,0.3874045160984487,0.8999999999999999,1764110114.0,-0.2227132088086243,-0.2227132088086243,-0.6101177249070731,0.42,0.38,0.3975303498900222,0.372953651141394,-2.0,1.41421356237,-0.0318977405315727
41.0,19.54080178439861,1.0,0.5764751552155271,0.8999999999999999,1764110114.0,-0.033642569691546,-0.033642569691546,-0.6101177249070731,0.4399999999999999,0.38,0.4086784202345503,0.372953651141394,-2.0,1.41421356237,-0.0457053521745445
42.0,19.79329434047308,1.0,0.7631975033470062,0.8999999999999999,1764110114.0,0.1530797784399331,0.1530797784399331,-0.6101177249070731,0.4599999999999999,0.38,0.4187781224775293,0.372953651141394,-2.0,1.41421356237,-0.057878782768407
43.0,20.01512578053088,1.0,0.9481176293782864,0.8999999999999999,1764110114.0,0.3379999044712134,0.3379999044712134,-0.6101177249070731,0.48,0.38,0.427651380079841,0.372953651141394,-2.0,1.41421356237,-0.068320491135325
44.0,20.202538007016123,1.0,1.131770929810297,0.8999999999999999,1764110114.0,0.5216532049032239,0.5216532049032239,-0.6101177249070731,0.5,0.38,0.4351478691392509,0.372953651141394,-2.0,1.41421356237,-0.0769633720974284
45.0,20.35222901647163,1.0,1.3146831496943845,0.8999999999999999,1764110114.0,0.7045654247873112,0.7045654247873112,-0.6101177249070731,0.52,0.38,0.4411355095174711,0.372953651141394,-2.0,1.41421356237,-0.0837523230513173
46.0,20.459415713594343,1.0,1.497388093344549,0.8999999999999999,1764110114.0,0.8872703684374758,0.8872703684374758,-0.6101177249070731,0.54,0.38,0.4454229774023797,0.372953651141394,-2.0,1.41421356237,-0.0885525364891446
47.0,,1.0,,0.8999999999999999,1764110114.0,,,-0.6101177249070731,0.5599999999999999,0.38,,0.372953651141394,-2.0,1.41421356237,
48.0,,1.0,,0.8999999999999999,1764110114.0,,,-0.6101177249070731,0.58,0.38,,0.372953651141394,-2.0,1.41421356237,
49.0,,1.0,,0.8999999999999999,1764110114.0,,,-0.6101177249070731,0.6,0.38,,0.372953651141394,-2.0,1.41421356237,
32.0,,1.0,,1.0,1764110114.0,,,-0.5529410147358415,0.26,0.38,,0.3419161908010493,-2.0,1.41421356237,
33.0,,1.0,,1.0,1764110114.0,,,-0.5529410147358415,0.28,0.38,,0.3419161908010493,-2.0,1.41421356237,
34.0,,1.0,,1.0,1764110114.0,,,-0.5529410147358415,0.3,0.38,,0.3419161908010493,-2.0,1.41421356237,
35.0,,1.0,,1.0,1764110114.0,,,-0.5529410147358415,0.3199999999999999,0.38,,0.3419161908010493,-2.0,1.41421356237,
36.0,16.43497297730072,1.0,-0.3938762465238378,1.0,1764110114.0,-0.9468172612596792,-0.9468172612596792,-0.5529410147358415,0.3399999999999999,0.38,0.3154827282909795,0.3419161908010493,-2.0,1.41421356237,0.0402091663712781
37.0,16.76453113223309,1.0,-0.1944352226603234,1.0,1764110114.0,-0.7473762373961649,-0.7473762373961649,-0.5529410147358415,0.36,0.38,0.3286650544882741,0.3419161908010493,-2.0,1.41421356237,0.0197606724104816
38.0,17.095809540052468,1.0,0.0,1.0,1764110114.0,-0.5529410147358415,-0.5529410147358415,-0.5529410147358415,0.38,0.38,0.3419161908010493,0.3419161908010493,-2.0,1.41421356237,0.0
39.0,17.42176100445648,1.0,0.1899817985559939,1.0,1764110114.0,-0.3629592161798475,-0.3629592161798475,-0.5529410147358415,0.4,0.38,0.3549542493772099,0.3419161908010493,-2.0,1.41421356237,-0.0187094441440583
40.0,17.735450846016853,1.0,0.3760972592873961,1.0,1764110114.0,-0.1768437554484453,-0.1768437554484453,-0.5529410147358415,0.42,0.38,0.3675018430396248,0.3419161908010493,-2.0,1.41421356237,-0.0360656919025005
41.0,18.03055114384728,1.0,0.5589430292482324,1.0,1764110114.0,0.0060020145123909,0.0060020145123909,-0.5529410147358415,0.4399999999999999,0.38,0.3793058549528416,0.3419161908010493,-2.0,1.41421356237,-0.0518420982441114
42.0,18.30038069683007,1.0,0.7390189427167386,1.0,1764110114.0,0.1860779279808972,0.1860779279808972,-0.5529410147358415,0.4599999999999999,0.38,0.3900990370721535,0.3419161908010493,-2.0,1.41421356237,-0.0658221911736653
43.0,18.540570553321206,1.0,0.9170040691316385,1.0,1764110114.0,0.3640630543957968,0.3640630543957968,-0.5529410147358415,0.48,0.38,0.3997066313317989,0.3419161908010493,-2.0,1.41421356237,-0.0779243016882205
