Ntot,S2_tot,V,V_offset,beta,file_mtime,mu_glob,mu_r,mu_s,n_r,n_s,s2_r,s2_s,shift,tp,varsigma
30,,1.0,,0.0,1764110114.0,,,,0.13999999999999996,0.46,,,-2.0,1.41421356237,
31,,1.0,,0.0,1764110114.0,,,,0.15999999999999998,0.46,,,-2.0,1.41421356237,
32,,1.0,,0.0,1764110114.0,,,,0.18,0.46,,,-2.0,1.41421356237,
33,,1.0,,0.0,1764110114.0,,,,0.2,0.46,,,-2.0,1.41421356237,
34,,1.0,,0.0,1764110114.0,,,,0.22000000000000003,0.46,,,-2.0,1.41421356237,
35,,1.0,,0.0,1764110114.0,,,,0.23999999999999994,0.46,,,-2.0,1.41421356237,
36,,1.0,,0.0,1764110114.0,,,,0.25999999999999995,0.46,,,-2.0,1.41421356237,
37,,1.0,,0.0,1764110114.0,,,,0.27999999999999997,0.46,,,-2.0,1.41421356237,
38,,1.0,,0.0,1764110114.0,,,,0.3,0.46,,,-2.0,1.41421356237,
39,,1.0,,0.0,1764110114.0,,,,0.32,0.46,,,-2.0,1.41421356237,
40,,1.0,,0.0,1764110114.0,,,,0.34,0.46,,,-2.0,1.41421356237,
41,,1.0,,0.0,1764110114.0,,,,0.35999999999999993,0.46,,,-2.0,1.41421356237,
42,,1.0,,0.0,1764110114.0,,,,0.37999999999999995,0.46,,,-2.0,1.41421356237,
43,,1.0,,0.0,1764110114.0,,,,0.39999999999999997,0.46,,,-2.0,1.41421356237,
44,,1.0,,0.0,1764110114.0,,,,0.42,0.46,,,-2.0,1.41421356237,
45,,1.0,,0.0,1764110114.0,,,,0.44,0.46,,,-2.0,1.41421356237,
46,,1.0,,0.0,1764110114.0,,,,0.46,0.46,,,-2.0,1.41421356237,
47,,1.0,,0.0,1764110114.0,,,,0.4799999999999999,0.46,,,-2.0,1.41421356237,
48,,1.0,,0.0,1764110114.0,,,,0.49999999999999994,0.46,,,-2.0,1.41421356237,
49,,1.0,,0.0,1764110114.0,,,,0.52,0.46,,,-2.0,1.41421356237,
50,,1.0,,0.0,1764110114.0,,,,0.54,0.46,,,-2.0,1.41421356237,
51,,1.0,,0.0,1764110114.0,,,,0.56,0.46,,,-2.0,1.41421356237,
52,,1.0,,0.0,1764110114.0,,,,0.5800000000000001,0.46,,,-2.0,1.41421356237,
30,,1.0,,0.1,1764110114.0,,,,0.13999999999999996,0.46,,,-2.0,1.41421356237,
31,,1.0,,0.1,1764110114.0,,,,0.15999999999999998,0.46,,,-2.0,1.41421356237,
32,,1.0,,0.1,1764110114.0,,,,0.18,0.46,,,-2.0,1.41421356237,
33,,1.0,,0.1,1764110114.0,,,,0.2,0.46,,,-2.0,1.41421356237,
34,,1.0,,0.1,1764110114.0,,,,0.22000000000000003,0.46,,,-2.0,1.41421356237,
35,,1.0,,0.1,1764110114.0,,,,0.23999999999999994,0.46,,,-2.0,1.41421356237,
36,,1.0,,0.1,1764110114.0,,,,0.25999999999999995,0.46,,,-2.0,1.41421356237,
37,,1.0,,0.1,1764110114.0,,,,0.27999999999999997,0.46,,,-2.0,1.41421356237,
38,,1.0,,0.1,1764110114.0,,,,0.3,0.46,,,-2.0,1.41421356237,
39,,1.0,,0.1,1764110114.0,,,,0.32,0.46,,,-2.0,1.41421356237,
40,,1.0,,0.1,1764110114.0,,,,0.34,0.46,,,-2.0,1.41421356237,
41,,1.0,,0.1,1764110114.0,,,,0.35999999999999993,0.46,,,-2.0,1.41421356237,
42,,1.0,,0.1,1764110114.0,,,,0.37999999999999995,0.46,,,-2.0,1.41421356237,
43,,1.0,,0.1,1764110114.0,,,,0.39999999999999997,0.46,,,-2.0,1.41421356237,
44,,1.0,,0.1,1764110114.0,,,,0.42,0.46,,,-2.0,1.41421356237,
45,,1.0,,0.1,1764110114.0,,,,0.44,0.46,,,-2.0,1.41421356237,
46,,1.0,,0.1,1764110114.0,,,,0.46,0.46,,,-2.0,1.41421356237,
47,,1.0,,0.1,1764110114.0,-0.415070140170275,-0.415070140170275,,0.4799999999999999,0.46,0.685510111551557,,-2.0,1.41421356237,
48,,1.0,,0.1,1764110114.0,0.4486333263267329,0.4486333263267329,,0.49999999999999994,0.46,0.6869366831816535,,-2.0,1.41421356237,
49,,1.0,,0.1,1764110114.0,,,,0.52,0.46,,,-2.0,1.41421356237,
50,,1.0,,0.1,1764110114.0,,,,0.54,0.46,,,-2.0,1.41421356237,
51,,1.0,,0.1,1764110114.0,,,,0.56,0.46,,,-2.0,1.41421356237,
52,,1.0,,0.1,1764110114.0,,,,0.5800000000000001,0.46,,,-2.0,1.41421356237,
30,,1.0,,0.2,1764110114.0,,,-0.49349675585511676,0.13999999999999996,0.46,,0.6632989824148413,-2.0,1.41421356237,
31,,1.0,,0.2,1764110114.0,,,-0.49349675585511676,0.15999999999999998,0.46,,0.6632989824148413,-2.0,1.41421356237,
32,,1.0,,0.2,1764110114.0,,,-0.49349675585511676,0.18,0.46,,0.6632989824148413,-2.0,1.41421356237,
33,,1.0,,0.2,1764110114.0,,,-0.49349675585511676,0.2,0.46,,0.6632989824148413,-2.0,1.41421356237,
34,,1.0,,0.2,1764110114.0,,,-0.49349675585511676,0.22000000000000003,0.46,,0.6632989824148413,-2.0,1.41421356237,
35,,1.0,,0.2,1764110114.0,,,-0.49349675585511676,0.23999999999999994,0.46,,0.6632989824148413,-2.0,1.41421356237,
36,,1.0,,0.2,1764110114.0,,,-0.49349675585511676,0.25999999999999995,0.46,,0.6632989824148413,-2.0,1.41421356237,
37,,1.0,,0.2,1764110114.0,,,-0.49349675585511676,0.27999999999999997,0.46,,0.6632989824148413,-2.0,1.41421356237,
38,,1.0,,0.2,1764110114.0,,,-0.49349675585511676,0.3,0.46,,0.6632989824148413,-2.0,1.41421356237,
39,,1.0,,0.2,1764110114.0,,,-0.49349675585511676,0.32,0.46,,0.6632989824148413,-2.0,1.41421356237,
40,,1.0,,0.2,1764110114.0,,,-0.49349675585511676,0.34,0.46,,0.6632989824148413,-2.0,1.41421356237,
41,,1.0,,0.2,1764110114.0,,,-0.49349675585511676,0.35999999999999993,0.46,,0.6632989824148413,-2.0,1.41421356237,
42,,1.0,,0.2,1764110114.0,,,-0.49349675585511676,0.37999999999999995,0.46,,0.6632989824148413,-2.0,1.41421356237,
43,,1.0,,0.2,1764110114.0,,,-0.49349675585511676,0.39999999999999997,0.46,,0.6632989824148413,-2.0,1.41421356237,
44,,1.0,,0.2,1764110114.0,,,-0.49349675585511676,0.42,0.46,,0.6632989824148413,-2.0,1.41421356237,
45,33.00319597698269,1.0,-0.4722741717573874,0.2,1764110114.0,-0.9657709276125042,-0.9657709276125042,-0.49349675585511676,0.44,0.46,0.6568288566644662,0.6632989824148413,-2.0,1.41421356237,0.004901135752797644
46,33.164949120742065,1.0,0.0,0.2,1764110114.0,-0.49349675585511676,-0.49349675585511676,-0.49349675585511676,0.46,0.46,0.6632989824148413,0.6632989824148413,-2.0,1.41421356237,0.0
47,33.26251861660362,1.0,0.4697833096385472,0.2,1764110114.0,-0.02371344621656958,-0.02371344621656958,-0.49349675585511676,0.4799999999999999,0.46,0.6672017622493034,0.6632989824148413,-2.0,1.41421356237,-0.0029333165352321898
48,33.296222715514745,1.0,0.9384059063564439,0.2,1764110114.0,0.4449091505013272,0.4449091505013272,-0.49349675585511676,0.49999999999999994,0.46,0.6685499262057484,0.6632989824148413,-2.0,1.41421356237,-0.003942597209728188
49,33.266204406999044,1.0,1.407138218215323,0.2,1764110114.0,0.9136414623602063,0.9136414623602063,-0.49349675585511676,0.52,0.46,0.6673491938651205,0.6632989824148413,-2.0,1.41421356237,-0.003043788375077612
50,,1.0,,0.2,1764110114.0,,,-0.49349675585511676,0.54,0.46,,0.6632989824148413,-2.0,1.41421356237,
51,,1.0,,0.2,1764110114.0,,,-0.49349675585511676,0.56,0.46,,0.6632989824148413,-2.0,1.41421356237,
52,,1.0,,0.2,1764110114.0,,,-0.49349675585511676,0.5800000000000001,0.46,,0.6632989824148413,-2.0,1.41421356237,
30,,1.0,,0.30000000000000004,1764110114.0,,,-0.23597097620387902,0.13999999999999996,0.46,,0.6348904272151629,-2.0,1.41421356237,
31,,1.0,,0.30000000000000004,1764110114.0,,,-0.23597097620387902,0.15999999999999998,0.46,,0.6348904272151629,-2.0,1.41421356237,
32,,1.0,,0.30000000000000004,1764110114.0,,,-0.23597097620387902,0.18,0.46,,0.6348904272151629,-2.0,1.41421356237,
33,,1.0,,0.30000000000000004,1764110114.0,,,-0.23597097620387902,0.2,0.46,,0.6348904272151629,-2.0,1.41421356237,
34,,1.0,,0.30000000000000004,1764110114.0,,,-0.23597097620387902,0.22000000000000003,0.46,,0.6348904272151629,-2.0,1.41421356237,
35,,1.0,,0.30000000000000004,1764110114.0,,,-0.23597097620387902,0.23999999999999994,0.46,,0.6348904272151629,-2.0,1.41421356237,
36,,1.0,,0.30000000000000004,1764110114.0,,,-0.23597097620387902,0.25999999999999995,0.46,,0.6348904272151629,-2.0,1.41421356237,
37,,1.0,,0.30000000000000004,1764110114.0,,,-0.23597097620387902,0.27999999999999997,0.46,,0.6348904272151629,-2.0,1.41421356237,
38,,1.0,,0.30000000000000004,1764110114.0,,,-0.23597097620387902,0.3,0.46,,0.6348904272151629,-2.0,1.41421356237,
39,,1.0,,0.30000000000000004,1764110114.0,,,-0.23597097620387902,0.32,0.46,,0.6348904272151629,-2.0,1.41421356237,
40,,1.0,,0.30000000000000004,1764110114.0,,,-0.23597097620387902,0.34,0.46,,0.6348904272151629,-2.0,1.41421356237,
41,,1.0,,0.30000000000000004,1764110114.0,,,-0.23597097620387902,0.35999999999999993,0.46,,0.6348904272151629,-2.0,1.41421356237,
42,,1.0,,0.30000000000000004,1764110114.0,,,-0.23597097620387902,0.37999999999999995,0.46,,0.6348904272151629,-2.0,1.41421356237,
43,,1.0,,0.30000000000000004,1764110114.0,,,-0.23597097620387902,0.39999999999999997,0.46,,0.6348904272151629,-2.0,1.41421356237,
44,31.388324639893582,1.0,-0.6877588444735705,0.30000000000000004,1764110114.0,-0.9237298206774495,-0.9237298206774495,-0.23597097620387902,0.42,0.46,0.6206425583805804,0.6348904272151629,-2.0,1.41421356237,0.011348064127380913
45,31.59392050990234,1.0,-0.34261371347321795,0.30000000000000004,1764110114.0,-0.578584689677097,-0.578584689677097,-0.23597097620387902,0.44,0.46,0.6288663931809306,0.6348904272151629,-2.0,1.41421356237,0.004766766783774234
46,31.744521360758142,1.0,0.0,0.30000000000000004,1764110114.0,-0.23597097620387902,-0.23597097620387902,-0.23597097620387902,0.46,0.46,0.6348904272151629,0.6348904272151629,-2.0,1.41421356237,0.0
47,31.84050699532354,1.0,0.3410091791461275,0.30000000000000004,1764110114.0,0.1050382029422485,0.1050382029422485,-0.23597097620387902,0.4799999999999999,0.46,0.6387298525977788,0.6348904272151629,-2.0,1.41421356237,-0.0030145761994146703
48,31.88000828720775,1.0,0.6812610381145241,0.30000000000000004,1764110114.0,0.44529006191064513,0.44529006191064513,-0.23597097620387902,0.49999999999999994,0.46,0.6403099042731472,0.6348904272151629,-2.0,1.41421356237,-0.00424990248525039
49,31.86438000144512,1.0,1.021624868467717,0.30000000000000004,1764110114.0,0.7856538922638379,0.7856538922638379,-0.23597097620387902,0.52,0.46,0.6396847728426419,0.6348904272151629,-2.0,1.41421356237,-0.003761524331606022
50,,1.0,,0.30000000000000004,1764110114.0,,,-0.23597097620387902,0.54,0.46,,0.6348904272151629,-2.0,1.41421356237,
51,,1.0,,0.30000000000000004,1764110114.0,,,-0.23597097620387902,0.56,0.46,,0.6348904272151629,-2.0,1.41421356237,
52,,1.0,,0.30000000000000004,1764110114.0,,,-0.23597097620387902,0.5800000000000001,0.46,,0.6348904272151629,-2.0,1.41421356237,
30,,1.0,,0.4,1764110114.0,,,-0.10730523771250428,0.13999999999999996,0.46,,0.599576758026608,-2.0,1.41421356237,
31,,1.0,,0.4,1764110114.0,,,-0.10730523771250428,0.15999999999999998,0.46,,0.599576758026608,-2.0,1.41421356237,
32,,1.0,,0.4,1764110114.0,,,-0.10730523771250428,0.18,0.46,,0.599576758026608,-2.0,1.41421356237,
33,,1.0,,0.4,1764110114.0,,,-0.10730523771250428,0.2,0.46,,0.599576758026608,-2.0,1.41421356237,
34,,1.0,,0.4,1764110114.0,,,-0.10730523771250428,0.22000000000000003,0.46,,0.599576758026608,-2.0,1.41421356237,
35,,1.0,,0.4,1764110114.0,,,-0.10730523771250428,0.23999999999999994,0.46,,0.599576758026608,-2.0,1.41421356237,
36,,1.0,,0.4,1764110114.0,,,-0.10730523771250428,0.25999999999999995,0.46,,0.599576758026608,-2.0,1.41421356237,
37,,1.0,,0.4,1764110114.0,,,-0.10730523771250428,0.27999999999999997,0.46,,0.599576758026608,-2.0,1.41421356237,
38,,1.0,,0.4,1764110114.0,,,-0.10730523771250428,0.3,0.46,,0.599576758026608,-2.0,1.41421356237,
39,,1.0,,0.4,1764110114.0,,,-0.10730523771250428,0.32,0.46,,0.599576758026608,-2.0,1.41421356237,
40,,1.0,,0.4,1764110114.0,,,-0.10730523771250428,0.34,0.46,,0.599576758026608,-2.0,1.41421356237,
41,,1.0,,0.4,1764110114.0,,,-0.10730523771250428,0.35999999999999993,0.46,,0.599576758026608,-2.0,1.41421356237,
42,,1.0,,0.4,1764110114.0,,,-0.10730523771250428,0.37999999999999995,0.46,,0.599576758026608,-2.0,1.41421356237,
43,29.38196699187541,1.0,-0.8471592916843058,0.4,1764110114.0,-0.9544645293968101,-0.9544645293968101,-0.10730523771250428,0.39999999999999997,0.46,0.5757019216484082,0.599576758026608,-2.0,1.41421356237,0.020314191681586234
44,29.626966713793312,1.0,-0.5623362761055617,0.4,1764110114.0,-0.669641513818066,-0.669641513818066,-0.10730523771250428,0.42,0.46,0.5855019105251245,0.599576758026608,-2.0,1.41421356237,0.011876719980694823
